slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
aa-vor-dme-nz,AA,Auckland VOR/DME,VOR-DME,ENROUTE,114800,95X,1119000,1182000,,20.000,,,130,-37.00464,174.81364,29,NZ,,,NZ
aae-vor-dme-va,AAE,Ahmedabad VOR/DME,VOR-DME,ENROUTE,113100,78X,1102000,1165000,,0.000,,,130,23.06823,72.62908,218,VA,,,IN
aar-vor-dme-oe,AAR,Arar VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,4.000,,,130,30.90803,41.14217,1900,OE,,,SA
aar-vor-dme-vi,AAR,Amritsar VOR/DME,VOR-DME,ENROUTE,115500,102X,1126000,1189000,,2.000,,,130,31.72803,74.78592,788,VI,,,IN
aat-vor-dme-ve,AAT,Agartala VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,0.000,,,130,23.89041,91.23865,87,VE,,,IN
aau-vor-dme-va,AAU,Aurangabad VOR/DME,VOR-DME,ENROUTE,116300,110X,1134000,1197000,,-1.000,,,130,19.86113,75.40521,1927,VA,,,IN
aba-vor-dme-tn,ABA,Aruba VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,,-10.400,,,150,12.50568,-69.94310,647,TN,,,AW
abb-vor-dme-lf,ABB,Abbeville VOR/DME,VOR-DME,ENROUTE,108450,21Y,1045000,1108000,,0.000,,,130,50.13514,1.85469,220,LF,,,FR
abc-vor-dme-dn,ABC,Abuja VOR/DME,VOR-DME,ENROUTE,116300,110X,1134000,1197000,,-2.000,,,130,9.03781,7.28511,1191,DN,,,NG
abd-vor-dme-oi,ABD,Abadan VOR/DME,VOR-DME,ENROUTE,115100,98X,1122000,1185000,,4.000,,,130,30.37531,48.22061,8,OI,,,IR
abd-vor-dme-wa,ABD,Malang VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,1.000,,,130,-7.93276,112.71311,1715,WA,,,ID
abk-vor-dme-un,ABK,Abakan VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,4.000,,,130,53.74464,91.38553,787,UN,,,RU
abl-vor-dme-sk,ABL,Ambalema VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,-6.000,,,130,4.78382,-74.76759,984,SK,,,CO
abr-vor-dme-k3,ABR,Aberdeen VOR/DME,VOR-DME,ENROUTE,113000,77X,1101000,1164000,,7.000,,,130,45.41736,-98.36872,1304,K3,,,US
abu-vor-dme-hl,ABU,Abu Argub VOR/DME,VOR-DME,ENROUTE,115100,98X,1122000,1185000,,2.000,,,130,32.46283,13.16951,489,HL,,,LY
abv-vor-dme-fa,ABV,Alexander Bay VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,,-19.000,,,130,-28.57065,16.53383,98,FA,,,ZA
aca-vor-dme-mm,ACA,Acapulco VOR/DME,VOR-DME,ENROUTE,115900,106X,1130000,1193000,,5.000,,,150,16.75847,-99.75396,40,MM,,,MX
acc-vor-dme-dg,ACC,Accra VOR/DME,VOR-DME,ENROUTE,113100,78X,1102000,1165000,,-4.000,,,130,5.63407,-0.15536,258,DG,,,GH
ack-vor-dme-k6,ACK,Nantucket VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,,-15.000,,,150,41.28189,-70.02671,99,K6,,,US
aco-vor-dme-k5,ACO,Akron VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,-4.000,,,40,41.10790,-81.20153,1198,K5,,,US
acv-vor-dme-k2,ACV,Arcata VOR/DME,VOR-DME,ENROUTE,115050,97Y,1121000,1058000,,17.000,,,130,40.98144,-124.10832,195,K2,,,US
ad-vor-dme-di,AD,Abidjan VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,,-4.000,,,130,5.28282,-3.91698,46,DI,,,CI
ad-vor-dme-ym,AD,Adelaide VOR/DME,VOR-DME,ENROUTE,116400,111X,1135000,1198000,,8.000,,,130,-34.94697,138.52453,33,YM,,,AU
ada-vor-dme-lt,ADA,Adana VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,3.200,,,130,36.94058,35.21039,66,LT,,,TR
ada-vor-dme-sb,ADA,Aldeia (Sao Pedro Da) VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,,-23.000,,,125,-22.81277,-42.09534,48,SB,,,BR
adh-vor-dme-k4,ADH,Ada VOR/DME,VOR-DME,ENROUTE,117800,125X,1149000,1212000,,6.000,,,25,34.80256,-96.67008,987,K4,,,US
adl-vor-dme-ur,ADL,Sochi VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,7.000,,,130,43.45447,39.96211,128,UR,,,RU
adm-vor-dme-gm,ADM,Al-Massira (Agadir) VOR/DME,VOR-DME,ENROUTE,117200,119X,1143000,1206000,,-3.000,,,130,30.32192,-9.38347,300,GM,,,MA
adn-vor-dme-eg,ADN,Aberdeen VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,,-2.000,,,130,57.31045,-2.26721,600,EG,,,GB
adn-vor-dme-mm,ADN,Roberto (Monterry) VOR/DME,VOR-DME,ENROUTE,115400,101X,1125000,1188000,,5.000,,,150,25.86544,-100.23879,1493,MM,,,MX
adr-vor-dme-da,ADR,Adrar VOR/DME,VOR-DME,ENROUTE,112600,73X,1097000,1160000,,-1.000,,,130,27.82033,-0.20276,952,DA,,,DZ
ads-vor-dme-ha,ADS,Addis (Addis Abeba) VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,,2.000,,,130,8.97504,38.79940,7656,HA,,,ET
adv-vor-dme-om,ADV,Abu Dhabi VOR/DME,VOR-DME,ENROUTE,114250,89Y,1113000,1050000,,2.000,,,130,24.41896,54.67324,109,OM,,,AE
aea-vor-dme-li,AEA,Alghero VOR/DME,VOR-DME,ENROUTE,111650,53Y,1077000,1140000,,2.000,,,40,40.63817,8.29178,102,LI,,,IT
ael-vor-dme-k3,AEL,Albert Lea VOR/DME,VOR-DME,ENROUTE,109800,35X,1059000,996000,,1.000,,,25,43.68174,-93.37076,1252,K3,,,US
afi-vor-dme-eb,AFI,Affligem VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,,0.000,,,130,50.90767,4.13897,283,EB,,,BE
agc-vor-dme-k6,AGC,Allegheny (Pittsburgh) VOR/DME,VOR-DME,ENROUTE,110000,37X,1061000,998000,,-9.000,,,40,40.27864,-80.04086,1289,K6,,,US
agg-vor-dme-vi,AGG,Agra VOR/DME,VOR-DME,ENROUTE,112000,57X,1081000,1018000,,0.000,,,130,27.15728,77.95655,570,VI,,,IN
agh-vor-dme-lg,AGH,Anchialos VOR/DME,VOR-DME,ENROUTE,110400,41X,1065000,1002000,,4.000,,,130,39.21622,22.79192,76,LG,,,GR
agn-vor-dme-lf,AGN,Agen VOR/DME,VOR-DME,ENROUTE,114800,95X,1119000,1182000,,1.000,,,130,43.88803,0.87286,896,LF,,,FR
agp-vor-dme-le,AGP,Malaga VOR/DME,VOR-DME,ENROUTE,117150,118Y,1142000,1079000,,-1.000,,,40,36.68433,-4.48733,98,LE,,,ES
agu-vor-dme-mm,AGU,Aguascalientes VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,,6.000,,,150,21.71140,-102.31905,6073,MM,,,MX
agv-vor-dme-fa,AGV,Aggeneys VOR/DME,VOR-DME,ENROUTE,116700,114X,1138000,1201000,,-20.000,,,130,-29.48102,18.56249,2648,FA,,,ZA
agv-vor-dme-sv,AGV,Acarigua VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,,-11.000,,,125,9.55208,-69.23792,758,SV,,,VE
agz-vor-dme-ua,AGZ,Ayaguz VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,,6.000,,,130,47.93111,80.44972,2200,UA,,,KZ
ahc-vor-dme-k2,AHC,Amedee (Herlong) VOR/DME,VOR-DME,ENROUTE,109000,27X,1051000,988000,,17.000,,,25,40.26786,-120.15197,4005,K2,,,US
ahn-vor-dme-k7,AHN,Athens VOR/DME,VOR-DME,ENROUTE,109600,33X,1057000,994000,,0.000,,,40,33.94759,-83.32476,793,K7,,,US
ahr-vor-dme-oa,AHR,Herat VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,,4.000,,,40,34.20694,62.23278,3323,OA,,,AF
aia-vor-dme-k3,AIA,Alliance VOR/DME,VOR-DME,ENROUTE,111800,55X,1079000,1016000,,11.000,,,40,42.05563,-102.80444,3925,K3,,,US
ajo-vor-dme-lf,AJO,Ajaccio VOR/DME,VOR-DME,ENROUTE,114800,95X,1119000,1182000,,2.000,,,130,41.77053,8.77467,2142,LF,,,FR
ajr-vor-dme-oi,AJR,Aghajari VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,,4.000,,,130,30.74475,49.68036,51,OI,,,IR
akb-vor-dme-ua,AKB,Aktobe VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,,10.000,,,130,50.26342,57.18189,700,UA,,,KZ
akd-vor-dme-zl,AKD,Ankangfuqiangdong VOR/DME,VOR-DME,ENROUTE,113800,85X,1109000,1172000,,-4.000,,,130,32.75333,108.93000,1332,ZL,,,CN
ake-vor-dme-rj,AKE,Amakusa VOR/DME,VOR-DME,ENROUTE,113450,81Y,1105000,1042000,,-7.000,,,130,32.48024,130.16097,351,RJ,,,JP
aki-vor-dme-bi,AKI,Akureyri VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,,-12.000,,,130,65.75981,-18.00411,2100,BI,,,IS
ako-vor-dme-k2,AKO,Akron VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,13.000,,,130,40.15556,-103.17971,4623,K2,,,US
aks-vor-dme-zw,AKS,Aksu VOR/DME,VOR-DME,ENROUTE,115100,98X,1122000,1185000,,4.000,,,130,41.26167,80.28500,3888,ZW,,,CN
akt-vor-dme-lg,AKT,Preveza VOR/DME,VOR-DME,ENROUTE,110000,37X,1061000,998000,,4.000,,,40,38.92591,20.76218,35,LG,,,GR
akt-vor-dme-ua,AKT,Aktau VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,7.000,,,130,43.87231,51.06442,100,UA,,,KZ
akw-vor-dme-dn,AKW,Uyo VOR/DME,VOR-DME,ENROUTE,113800,85X,1109000,1172000,,-2.000,,,130,4.89528,8.10494,201,DN,,,NG
alb-vor-dme-li,ALB,Albenga VOR/DME,VOR-DME,ENROUTE,116950,116Y,1140000,1077000,,1.000,,,130,44.04817,8.12761,144,LI,,,IT
alb-vor-dme-om,ALB,Al Bateen (Abu Dhabi) VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,2.000,,,40,24.43869,54.44632,45,OM,,,AE
alc-vor-dme-sl,ALC,Alcantari VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,,-10.100,,,130,-19.26778,-65.14306,10233,SL,,,BO
ale-vor-dme-os,ALE,Aleppo VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,,3.000,,,130,36.17968,37.20938,1276,OS,,,SY
alh-vor-dme-ve,ALH,Prayagraj VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,0.000,,,40,25.44322,81.72432,348,VE,,,IN
ali-vor-dme-or,ALI,Al-Ashraf (Al Najaf) VOR/DME,VOR-DME,ENROUTE,114700,94X,1118000,1181000,,4.000,,,40,31.98608,44.40906,100,OR,,,IQ
ali-vor-dme-vi,ALI,Aligarh VOR/DME,VOR-DME,ENROUTE,117900,126X,1150000,1213000,,1.000,,,130,27.82931,78.17833,663,VI,,,IN
alm-vor-dme-gm,ALM,Al Hoceima VOR/DME,VOR-DME,ENROUTE,115000,97X,1121000,1184000,,-1.000,,,130,35.19108,-3.84172,46,GM,,,MA
aln-vor-dme-om,ALN,Al Ain VOR/DME,VOR-DME,ENROUTE,112600,73X,1097000,1160000,,2.000,,,130,24.25975,55.60636,842,OM,,,AE
alo-vor-dme-k3,ALO,Waterloo VOR/DME,VOR-DME,ENROUTE,112200,59X,1083000,1020000,,0.000,,,40,42.55650,-92.39893,866,K3,,,US
alr-vor-dme-da,ALR,Dar El Beida VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,,1.000,,,130,36.69100,3.21548,118,DA,,,DZ
alr-vor-dme-sb,ALR,Alcantara VOR/DME,VOR-DME,ENROUTE,116700,114X,1138000,1201000,,-21.000,,,150,-2.37149,-44.39710,168,SB,,,BR
alt-vor-dme-le,ALT,Altet VOR/DME,VOR-DME,ENROUTE,113800,85X,1109000,1172000,,0.000,,,130,38.26828,-0.57011,197,LE,,,ES
alw-vor-dme-k1,ALW,Walla Walla VOR/DME,VOR-DME,ENROUTE,116400,111X,1135000,1198000,,20.000,,,40,46.08698,-118.29254,1179,K1,,,US
alx-vor-dme-lg,ALX,Alexandroupolis VOR/DME,VOR-DME,ENROUTE,113800,85X,1109000,1172000,,5.000,,,130,40.85394,25.95673,42,LG,,,GR
amb-vor-dme-lf,AMB,Amboise VOR/DME,VOR-DME,ENROUTE,113700,84X,1108000,1171000,,-2.000,,,130,47.42892,1.06444,387,LF,,,FR
amb-vor-dme-sc,AMB,Santiago VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,1.000,,,125,-33.41972,-70.78444,1558,SC,,,CL
ame-vor-dme-ro,AME,Kasari (Amami) VOR/DME,VOR-DME,ENROUTE,113950,86Y,1110000,1047000,,-6.000,,,130,28.43472,129.71141,43,RO,,,JP
aml-vor-dme-k6,AML,Armel (Washington DC) VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,,-8.000,,,40,38.93459,-77.46670,296,K6,,,US
amn-vor-dme-oj,AMN,Marka VOR/DME,VOR-DME,ENROUTE,116300,110X,1134000,1197000,,4.000,,,40,32.00407,36.06599,2264,OJ,,,JO
amn-vor-dme-wa,AMN,Ambon VOR/DME,VOR-DME,ENROUTE,115500,102X,1126000,1189000,,1.000,,,130,-3.61492,128.18606,33,WA,,,ID
amr-vor-dme-le,AMR,Almeria VOR/DME,VOR-DME,ENROUTE,114100,88X,1112000,1175000,,-1.000,,,130,36.83317,-2.25942,197,LE,,,ES
ams-vor-dme-eh,AMS,Amsterdam VOR/DME,VOR-DME,ENROUTE,113950,86Y,1110000,1047000,,0.000,,,40,52.33264,4.70566,1,EH,,,NL
ams-vor-dme-oa,AMS,Mazar VOR/DME,VOR-DME,ENROUTE,116800,115X,1139000,1202000,,4.000,,,130,36.70211,67.21125,1294,OA,,,AF
amv-vor-dme-se,AMV,Ambato VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,-3.000,,,130,-1.28589,-78.54628,9977,SE,,,EC
anb-vor-dme-da,ANB,Annaba VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,,2.000,,,130,36.83244,7.81458,16,DA,,,DZ
anc-vor-dme-li,ANC,Ancona VOR/DME,VOR-DME,ENROUTE,110650,43Y,1067000,1130000,,4.000,,,130,43.58644,13.47111,896,LI,,,IT
and-vor-dme-en,AND,Andoya VOR/DME,VOR-DME,ENROUTE,112200,59X,1083000,1020000,,6.000,,,130,69.28783,16.14138,57,EN,,,NO
and-vor-dme-sp,AND,Andahuaylas VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,,-4.000,,,130,-13.71423,-73.37783,11300,SP,,,PE
and-vor-dme-zs,AND,Andong VOR/DME,VOR-DME,ENROUTE,114800,95X,1119000,1182000,,-6.000,,,130,30.25667,121.22167,16,ZS,,,CN
ank-vor-dme-oi,ANK,Anarak VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,3.000,,,130,33.53753,53.72967,3445,OI,,,IR
ann-vor-dme-pa,ANN,Annette Island VOR/DME,VOR-DME,ENROUTE,117100,118X,1142000,1205000,,21.000,,,130,55.06041,-131.57840,174,PA,,,US
ant-vor-dme-eb,ANT,Antwerp (Deurne) VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,,0.000,,,130,51.19047,4.47258,66,EB,,,BE
anu-vor-dme-ta,ANU,V.C. Bird (Saint Johns) VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,,-15.000,,,150,17.12588,-61.80017,400,TA,,,AG
anw-vor-dme-k3,ANW,Ainsworth VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,9.000,,,40,42.56911,-99.98966,2605,K3,,,US
any-vor-dme-wi,ANY,Semarang VOR/DME,VOR-DME,ENROUTE,115200,99X,1123000,1186000,,1.000,,,125,-6.97469,110.38011,9,WI,,,ID
apn-vor-dme-mm,APN,Apan VOR/DME,VOR-DME,ENROUTE,114800,95X,1119000,1182000,,6.000,,,130,19.63729,-98.39854,8428,MM,,,MX
apo-vor-dme-sb,APO,Anapolis VOR/DME,VOR-DME,ENROUTE,116800,115X,1139000,1202000,,-21.000,,,125,-16.24537,-48.97909,3728,SB,,,BR
apu-vor-dme-rc,APU,Anbu (Taipei) VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,,-4.000,,,130,25.17686,121.52225,3544,RC,,,TW
aqb-vor-dme-oj,AQB,Aqaba VOR/DME,VOR-DME,ENROUTE,113100,78X,1102000,1165000,,3.200,,,130,29.58293,35.00803,175,OJ,,,JO
ara-vor-dme-lg,ARA,Araxos VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,4.000,,,130,38.15898,21.42940,73,LG,,,GR
arb-vor-dme-oi,ARB,Ardabil VOR/DME,VOR-DME,ENROUTE,115700,104X,1128000,1191000,,5.000,,,130,38.31569,48.43475,4307,OI,,,IR
ard-vor-dme-k6,ARD,Yardley VOR/DME,VOR-DME,ENROUTE,108200,19X,1043000,980000,,-10.000,,,40,40.25334,-74.90761,294,K6,,,US
ard-vor-dme-lr,ARD,Arad VOR/DME,VOR-DME,ENROUTE,109000,27X,1051000,988000,,5.000,,,130,46.18408,21.14361,400,LR,,,RO
ard-vor-dme-oe,ARD,Aradah VOR/DME,VOR-DME,ENROUTE,116900,116X,1140000,1203000,,1.000,,,130,21.22769,55.26503,300,OE,,,SA
arg-vor-dme-yb,ARG,Argyle VOR/DME,VOR-DME,ENROUTE,113900,86X,1110000,1173000,,3.000,,,125,-16.63169,128.44875,536,YB,,,AU
arh-vor-dme-he,ARH,El Arish VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,,4.000,,,130,31.07300,33.83186,140,HE,,,EG
ari-vor-dme-gm,ARI,Nador VOR/DME,VOR-DME,ENROUTE,116000,107X,1131000,1194000,,-1.000,,,130,34.98678,-3.02925,619,GM,,,MA
ari-vor-dme-lt,ARI,Agri VOR/DME,VOR-DME,ENROUTE,116700,114X,1138000,1201000,,4.400,,,130,39.64581,43.02708,5476,LT,,,TR
ari-vor-dme-sc,ARI,Arica VOR/DME,VOR-DME,ENROUTE,116500,112X,1136000,1199000,,-5.500,,,130,-18.36944,-70.34639,88,SC,,,CL
ark-vor-dme-oi,ARK,Arak VOR/DME,VOR-DME,ENROUTE,114800,95X,1119000,1182000,,4.000,,,130,34.13719,49.85383,5449,OI,,,IR
ark-vor-dme-ua,ARK,Arkalyk VOR/DME,VOR-DME,ENROUTE,113000,77X,1101000,1164000,,10.000,,,130,50.31778,67.02139,1272,UA,,,KZ
arl-vor-dme-es,ARL,Arlanda (Stockholm) VOR/DME,VOR-DME,ENROUTE,116000,107X,1131000,1194000,,6.000,,,130,59.65342,17.91447,149,ES,,,SE
arp-vor-dme-wa,ARP,Selayar VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,,1.000,,,130,-6.17656,120.43912,71,WA,,,ID
ars-vor-dme-es,ARS,Aros VOR/DME,VOR-DME,ENROUTE,112800,75X,1099000,1162000,,4.000,,,130,59.58622,16.65033,40,ES,,,SE
aru-vor-dme-sb,ARU,Caju (Aracaju) VOR/DME,VOR-DME,ENROUTE,115400,101X,1125000,1188000,,-23.000,,,130,-10.98193,-37.07738,18,SB,,,BR
arx-vor-dme-sb,ARX,Araxa (Uberaba) VOR/DME,VOR-DME,ENROUTE,117000,117X,1141000,1204000,,-19.000,,,130,-19.68905,-47.06058,3276,SB,,,BR
as-vor-dme-ym,AS,Alice Springs VOR/DME,VOR-DME,ENROUTE,115900,106X,1130000,1193000,,5.000,,,130,-23.79289,133.87822,1857,YM,,,AU
asb-vor-dme-ut,ASB,Ashgabat VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,,5.000,,,130,38.00317,58.33564,700,UT,,,TM
ash-vor-dme-oe,ASH,Al Shigar VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,,3.000,,,130,30.12278,38.79806,1900,OE,,,SA
asm-vor-dme-hh,ASM,Asmara VOR/DME,VOR-DME,ENROUTE,113700,84X,1108000,1171000,,2.000,,,130,15.28445,38.90081,7661,HH,,,ER
asn-vor-dme-he,ASN,Aswan VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,,4.000,,,130,23.97178,32.81694,668,HE,,,EG
ast-vor-dme-he,AST,Asyut VOR/DME,VOR-DME,ENROUTE,117700,124X,1148000,1211000,,4.000,,,130,27.03122,31.03242,850,HE,,,EG
ast-vor-dme-k1,AST,Astoria VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,15.000,,,40,46.16170,-123.88038,11,K1,,,US
ast-vor-dme-ua,AST,Nur-Sultan VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,10.000,,,130,51.00156,71.43344,1200,UA,,,KZ
ast-vor-dme-ur,AST,Astrakhan VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,8.000,,,130,46.28119,48.00917,1,UR,,,RU
ata-vor-dme-en,ATA,Alta VOR/DME,VOR-DME,ENROUTE,117400,121X,1145000,1208000,,11.000,,,130,69.97749,23.37174,35,EN,,,NO
ata-vor-dme-ua,ATA,Almaty VOR/DME,VOR-DME,ENROUTE,116400,111X,1135000,1198000,,5.000,,,130,43.37653,77.08411,2300,UA,,,KZ
ate-vor-dme-le,ATE,Alicante VOR/DME,VOR-DME,ENROUTE,114650,93Y,1117000,1054000,,0.000,,,40,38.28614,-0.58667,197,LE,,,ES
atf-vor-dme-sb,ATF,Alta Floresta VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,,-18.000,,,150,-9.86836,-56.10495,944,SB,,,BR
atp-vor-dme-vl,ATP,Attapeu VOR/DME,VOR-DME,ENROUTE,112800,75X,1099000,1162000,,-0.900,,,130,14.80028,107.02000,344,VL,,,LA
atr-vor-dme-k6,ATR,Waterloo VOR/DME,VOR-DME,ENROUTE,112600,73X,1097000,1160000,,-9.000,,,40,38.80981,-75.21132,5,K6,,,US
atr-vor-dme-ua,ATR,Atyrau VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,,9.000,,,130,47.14394,51.80150,1,UA,,,KZ
atv-vor-dme-lg,ATV,Athens VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,5.000,,,130,37.88868,23.80450,2378,LG,,,GR
aua-vor-dme-oe,AUA,Al Ula VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,,3.000,,,130,26.47161,38.14064,2100,OE,,,SA
auc-vor-dme-sk,AUC,Arauca VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,-9.000,,,130,7.06722,-70.73278,400,SK,,,CO
aug-vor-dme-k6,AUG,Augusta VOR/DME,VOR-DME,ENROUTE,114950,96Y,1120000,1057000,,-18.000,,,40,44.32002,-69.79656,349,K6,,,US
aur-vor-dme-mg,AUR,La Aurora (Guat. City) VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,,1.000,,,125,14.57164,-90.53292,4931,MG,,,GT
auw-vor-dme-k5,AUW,Wausau VOR/DME,VOR-DME,ENROUTE,111600,53X,1077000,1014000,,2.000,,,40,44.84678,-89.58658,1205,K5,,,US
av-vor-dme-ym,AV,Avalon VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,11.000,,,125,-38.04889,144.45893,66,YM,,,AU
ave-vor-dme-k2,AVE,Avenal VOR/DME,VOR-DME,ENROUTE,117100,118X,1142000,1205000,,16.000,,,130,35.64698,-119.97861,710,K2,,,US
avn-vor-dme-lf,AVN,Avignon VOR/DME,VOR-DME,ENROUTE,114600,93X,1117000,1180000,,2.000,,,130,43.99536,4.74639,159,LF,,,FR
awe-vor-dme-rj,AWE,Asahikawa VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,,-9.000,,,130,43.66726,142.45685,769,RJ,,,JP
awz-vor-dme-oi,AWZ,Ahwaz VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,4.000,,,130,31.33758,48.76458,64,OI,,,IR
axm-vor-dme-sk,AXM,Armenia VOR/DME,VOR-DME,ENROUTE,111600,53X,1077000,1014000,,-6.000,,,130,4.46001,-75.76561,4055,SK,,,CO
axn-vor-dme-k3,AXN,Alexandria VOR/DME,VOR-DME,ENROUTE,112800,75X,1099000,1162000,,7.000,,,40,45.95839,-95.23264,1367,K3,,,US
ay-vor-dme-ym,AY,Albury VOR/DME,VOR-DME,ENROUTE,115600,103X,1127000,1190000,,12.000,,,130,-36.06806,146.96611,550,YM,,,AU
ayt-vor-dme-lt,AYT,Antalya VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,4.000,,,130,36.92081,30.79447,184,LT,,,TR
azo-vor-dme-k5,AZO,Kalamazoo VOR/DME,VOR-DME,ENROUTE,109000,27X,1051000,988000,,-1.000,,,40,42.23699,-85.55315,869,K5,,,US
azq-vor-dme-k5,AZQ,Hazard VOR/DME,VOR-DME,ENROUTE,111200,49X,1073000,1010000,,-4.000,,,40,37.39126,-83.26301,1243,K5,,,US
azr-vor-dme-lf,AZR,Nice VOR/DME,VOR-DME,ENROUTE,109650,33Y,1057000,1120000,,2.000,,,25,43.65972,7.22442,9,LF,,,FR
bac-vor-dme-wi,BAC,Banda Aceh VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,,-1.000,,,125,5.52263,95.42222,65,WI,,,ID
bae-vor-dme-k5,BAE,Badger (Milwaukee) VOR/DME,VOR-DME,ENROUTE,116400,111X,1135000,1198000,,2.000,,,130,43.11685,-88.28434,1070,K5,,,US
bag-vor-dme-lt,BAG,Baglum (Ankara) VOR/DME,VOR-DME,ENROUTE,113100,78X,1102000,1165000,,5.000,,,130,40.06994,32.81044,4793,LT,,,TR
bag-vor-dme-sb,BAG,Garcas VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,-17.000,,,125,-15.85353,-52.39560,1500,SB,,,BR
bak-vor-dme-ub,BAK,Baku VOR/DME,VOR-DME,ENROUTE,115000,97X,1121000,1184000,,6.000,,,130,40.42078,50.06397,100,UB,,,AZ
bal-vor-dme-ei,BAL,Baldonnel VOR/DME,VOR-DME,ENROUTE,115800,105X,1129000,1192000,,-2.000,,,130,53.29989,-6.44778,300,EI,,,IE
bal-vor-dme-sc,BAL,Balmaceda VOR/DME,VOR-DME,ENROUTE,115500,102X,1126000,1189000,,10.000,,,150,-45.91306,-71.71250,1719,SC,,,CL
bal-vor-dme-sv,BAL,El Libertador (Maracay) VOR/DME,VOR-DME,ENROUTE,113900,86X,1110000,1173000,,-12.000,,,130,10.18325,-67.54850,1421,SV,,,VE
bam-vor-dme-ed,BAM,Barmen VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,2.000,,,130,51.32776,7.17698,867,ED,,,DE
