slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ilo-vor-sp,ILO,Ilo VOR,VOR,ENROUTE,112500,,,,,-4.000,,,130,-17.69113,-71.35063,0,SP,,,PE
ita-vor-sa,ITA,Las Lomitas VOR,VOR,ENROUTE,112200,,,,,-7.700,,,125,-24.73611,-60.54389,0,SA,,,AR
ito-vor-sa,ITO,Chilecito VOR,VOR,ENROUTE,116500,,,,,-0.000,,,125,-29.21194,-67.44139,0,SA,,,AR
jag-vor-dn,JAG,Jalingo VOR,VOR,ENROUTE,113600,,,,,-0.000,,,40,8.88757,11.24177,0,DN,,,NG
juf-vor-hl,JUF,Jufra VOR,VOR,ENROUTE,113900,,,,,1.000,,,40,29.21278,15.98750,0,HL,,,LY
kmb-vor-fz,KMB,Kamina Base VOR,VOR,ENROUTE,114700,,,,,-1.000,,,130,-8.65728,25.26051,0,FZ,,,CD
kmi-vor-fz,KMI,Kalemie VOR,VOR,ENROUTE,116300,,,,,-1.000,,,130,-5.86667,29.25000,0,FZ,,,CD
kua-vor-dn,KUA,Kaduna VOR,VOR,ENROUTE,114700,,,,,-1.000,,,130,10.59606,7.44747,0,DN,,,NG
lar-vor-sa,LAR,La Rioja VOR,VOR,ENROUTE,113500,,,,,-3.000,,,150,-29.38861,-66.80361,0,SA,,,AR
lem-vor-k3,LEM,Lemmon VOR,VOR,ENROUTE,111400,,,,,13.000,,,25,45.91977,-102.10363,0,K3,,,US
lia-vor-k1,LIA,Liberator VOR,VOR,ENROUTE,114900,,,,,18.000,,,40,42.98267,-115.77425,0,K1,,,US
lip-vor-rp,LIP,Lipa VOR,VOR,ENROUTE,115100,,,,,-1.000,,,130,13.95611,121.12667,0,RP,,,PH
lm-vor-lp,LM,Lajes VOR,VOR,ENROUTE,112300,,,,,-11.000,,,130,38.78392,-27.10439,0,LP,,,PT
lmb-vor-lf,LMB,Lembeye VOR,VOR,ENROUTE,111800,,,,,1.000,,,130,43.46667,-0.01842,0,LF,,,FR
lul-vor-lf,LUL,Luxeuil VOR,VOR,ENROUTE,117100,,,,,1.000,,,130,47.68828,6.29558,0,LF,,,FR
lye-vor-sa,LYE,Laboulaye VOR,VOR,ENROUTE,116300,,,,,1.000,,,150,-34.14139,-63.36083,0,SA,,,AR
mcs-vor-sa,MCS,Monte Caseros VOR,VOR,ENROUTE,113900,,,,,-11.000,,,130,-30.26667,-57.63833,0,SA,,,AR
mf-vor-fk,MF,Mamfe VOR,VOR,ENROUTE,115100,,,,,-1.000,,,130,5.70569,9.30394,0,FK,,,CM
mhv-vor-ed,MHV,Moenchengladbach VOR,VOR,ENROUTE,109800,,,,,1.000,,,130,51.23730,6.49024,0,ED,,,DE
mjz-vor-sa,MJZ,Marcos Juarez VOR,VOR,ENROUTE,114700,,,,,-1.900,,,150,-32.68611,-62.16111,0,SA,,,AR
mks-vor-gm,MKS,Meknes VOR,VOR,ENROUTE,116300,,,,,-2.000,,,40,33.88083,-5.51694,0,GM,,,MA
mlo-vor-su,MLO,Melo VOR,VOR,ENROUTE,114300,,,,,-11.000,,,130,-32.34244,-54.22197,0,SU,,,UY
mmd-vor-lf,MMD,Montmedy VOR,VOR,ENROUTE,109400,,,,,1.000,,,130,49.39125,5.12442,0,LF,,,FR
mng-vor-ym,MNG,Mangalore VOR,VOR,ENROUTE,113200,,,,,11.000,,,130,-36.88589,145.19422,0,YM,,,AU
mt-vor-fm,MT,Toamasina VOR,VOR,ENROUTE,113100,,,,,-15.000,,,130,-18.12425,49.39425,0,FM,,,MG
mt-vor-op,MT,Multan VOR,VOR,ENROUTE,116700,,,,,1.000,,,130,30.19404,71.41623,0,OP,,,PK
mtd-vor-lf,MTD,Montdidier VOR,VOR,ENROUTE,113650,,,,,1.000,,,130,49.55264,2.48947,0,LF,,,FR
mtg-vor-ym,MTG,Mount Gambier VOR,VOR,ENROUTE,117000,,,,,10.000,,,130,-37.75141,140.78527,0,YM,,,AU
mti-vor-ga,MTI,Mopti VOR,VOR,ENROUTE,115500,,,,,-3.000,,,130,14.52606,-4.06472,0,GA,,,ML
mtp-vor-sf,MTP,Mount Pleasant VOR,VOR,ENROUTE,114700,,,,,3.000,,,130,-51.82640,-58.42398,0,SF,,,FK
mtq-vor-sa,MTQ,Monte Quemado VOR,VOR,ENROUTE,116100,,,,,-4.000,,,125,-25.74944,-62.86750,0,SA,,,AR
mtr-vor-ed,MTR,Metro VOR,VOR,ENROUTE,110000,,,,,2.000,,,130,50.27627,8.84863,0,ED,,,DE
mys-vor-k5,MYS,Mystic VOR,VOR,ENROUTE,108200,,,,,-1.000,,,40,37.89407,-86.24453,0,K5,,,US
nev-vor-lf,NEV,Nevers VOR,VOR,ENROUTE,113400,,,,,-0.000,,,130,47.15300,2.92936,0,LF,,,FR
nie-vor-ed,NIE,Nienburg VOR,VOR,ENROUTE,116500,,,,,3.000,,,130,52.62589,9.37199,0,ED,,,DE
nin-vor-sa,NIN,Junin VOR,VOR,ENROUTE,116100,,,,,-4.000,,,150,-34.54111,-60.93389,0,SA,,,AR
nm-vor-gq,NM,Nema VOR,VOR,ENROUTE,115300,,,,,-3.000,,,130,16.62372,-7.29700,0,GQ,,,MR
nun-vor-k7,NUN,Saufley (Pensacola) VOR,VOR,ENROUTE,108800,,,,,1.000,,,40,30.47214,-87.33590,0,K7,,,US
nvv-vor-fa,NVV,Nieuwoudtville VOR,VOR,ENROUTE,116100,,,,,-23.000,,,130,-31.38000,19.07111,0,FA,,,ZA
odr-vor-k6,ODR,Woodrum (Roanoke) VOR,VOR,ENROUTE,114900,,,,,-8.000,,,25,37.32420,-79.97899,0,K6,,,US
olk-vor-k5,OLK,Webster Lake VOR,VOR,ENROUTE,110400,,,,,-3.000,,,40,41.24691,-85.49740,0,K5,,,US
osn-vor-ed,OSN,Osnabrueck VOR,VOR,ENROUTE,114300,,,,,3.000,,,130,52.20014,8.28552,0,ED,,,DE
oto-vor-k2,OTO,Otto VOR,VOR,ENROUTE,114000,,,,,13.000,,,40,35.07227,-105.93608,0,K2,,,US
ozb-vor-k3,OZB,Cozad VOR,VOR,ENROUTE,109000,,,,,9.000,,,25,40.87035,-100.00376,0,K3,,,US
pa-vor-db,PA,Parakou VOR,VOR,ENROUTE,112800,,,,,-2.000,,,130,9.37012,2.61911,0,DB,,,BJ
paf-vor-sb,PAF,Paulo Afonso VOR,VOR,ENROUTE,113300,,,,,-23.000,,,125,-9.40196,-38.25282,0,SB,,,BR
pfd-vor-sb,PFD,Passo Fundo VOR,VOR,ENROUTE,112700,,,,,-15.000,,,125,-28.24492,-52.33371,0,SB,,,BR
pg-vor-fo,PG,Port Gentil VOR,VOR,ENROUTE,112300,,,,,-3.000,,,130,-0.72878,8.74747,0,FO,,,GA
pgd-vor-k7,PGD,Punta Gorda VOR,VOR,ENROUTE,110200,,,,,-6.000,,,25,26.91677,-81.99125,0,K7,,,US
phv-vor-fa,PHV,Phalaborwa VOR,VOR,ENROUTE,115300,,,,,-15.000,,,130,-23.90076,31.15197,0,FA,,,ZA
pjv-vor-fa,PJV,Port St Johns VOR,VOR,ENROUTE,115900,,,,,-27.000,,,130,-31.60888,29.51986,0,FA,,,ZA
poi-vor-lf,POI,Poitiers Biards VOR,VOR,ENROUTE,113300,,,,,-0.000,,,130,46.58100,0.29819,0,LF,,,FR
pon-vor-lf,PON,Pontoise Cormeilles En Vexin VOR,VOR,ENROUTE,111600,,,,,1.000,,,130,49.09608,2.03589,0,LF,,,FR
pse-vor-tj,PSE,Ponce VOR,VOR,ENROUTE,109000,,,,,-10.000,,,40,17.99245,-66.51918,0,TJ,,,PR
pta-vor-sa,PTA,La Plata VOR,VOR,ENROUTE,113700,,,,,-5.000,,,150,-34.97583,-57.89833,0,SA,,,AR
pth-vor-eg,PTH,Perth VOR,VOR,ENROUTE,110400,,,,,-2.000,,,130,56.44240,-3.36860,0,EG,,,GB
ptv-vor-lf,PTV,Pithiviers VOR,VOR,ENROUTE,116500,,,,,-1.000,,,130,48.15558,2.26478,0,LF,,,FR
pvv-vor-fa,PVV,Petrusville VOR,VOR,ENROUTE,112700,,,,,-23.000,,,130,-30.36623,24.69502,0,FA,,,ZA
pza-vor-sp,PZA,Puerto Esperanza VOR,VOR,ENROUTE,113900,,,,,-7.000,,,125,-9.76917,-70.70500,0,SP,,,PE
