slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
aal-vortac-ek,AAL,Aalborg VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,,3.000,,,130,57.10372,9.99558,57,EK,,,DK
abh-vortac-oe,ABH,Abha VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,2.000,,,130,18.24192,42.65694,6900,OE,,,SA
abi-vortac-k4,ABI,Abilene VORTAC,VORTAC,ENROUTE,113700,84X,1108000,1171000,,10.000,,,130,32.48133,-99.86345,1809,K4,,,US
abq-vortac-k2,ABQ,Albuquerque VORTAC,VORTAC,ENROUTE,113200,79X,1103000,1166000,,13.000,,,130,35.04379,-106.81631,5749,K2,,,US
ach-vortac-k2,ACH,Anton Chico VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,12.000,,,130,35.11171,-105.03993,5450,K2,,,US
act-vortac-k4,ACT,Waco VORTAC,VORTAC,ENROUTE,115300,100X,1124000,1187000,,9.000,,,130,31.66223,-97.26901,507,K4,,,US
acy-vortac-k6,ACY,Atlantic City VORTAC,VORTAC,ENROUTE,108600,23X,1047000,984000,,-10.000,,,40,39.45587,-74.57631,67,K6,,,US
adm-vortac-k4,ADM,Ardmore VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,,6.000,,,130,34.21159,-97.16823,937,K4,,,US
adw-vortac-k6,ADW,Andrews (Camp Springs) VORTAC,VORTAC,ENROUTE,113100,78X,1102000,1165000,,-10.000,,,40,38.80722,-76.86626,263,K6,,,US
aex-vortac-k4,AEX,Alexandria VORTAC,VORTAC,ENROUTE,116100,108X,1132000,1195000,,3.000,,,130,31.25673,-92.50097,80,K4,,,US
agj-vortac-k4,AGJ,Gooch Springs VORTAC,VORTAC,ENROUTE,112500,72X,1096000,1159000,,5.000,,,130,31.18551,-98.14186,1191,K4,,,US
air-vortac-k5,AIR,Bellaire VORTAC,VORTAC,ENROUTE,117100,118X,1142000,1205000,,-7.000,,,130,40.01702,-80.81723,1307,K5,,,US
ajf-vortac-oe,AJF,Al Jouf VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,4.000,,,130,29.78953,40.07169,2200,OE,,,SA
akj-vortac-oe,AKJ,Al Kharj VORTAC,VORTAC,ENROUTE,117300,120X,1144000,1207000,,2.000,,,130,24.06833,47.40750,1500,OE,,,SA
akn-vortac-pa,AKN,King Salmon VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,16.000,,,130,58.72471,-156.75235,95,PA,,,US
alb-vortac-k6,ALB,Albany VORTAC,VORTAC,ENROUTE,115300,100X,1124000,1187000,,-13.000,,,40,42.74728,-73.80319,273,K6,,,US
ald-vortac-ot,ALD,Al Udeid VORTAC,VORTAC,ENROUTE,115200,99X,1123000,1186000,,2.000,,,130,25.09276,51.32587,105,OT,,,QA
alg-vortac-li,ALG,Alghero VORTAC,VORTAC,ENROUTE,113800,85X,1109000,1172000,,2.000,,,130,40.62814,8.24389,1453,LI,,,IT
als-vortac-k2,ALS,Alamosa VORTAC,VORTAC,ENROUTE,113900,86X,1110000,1173000,,13.000,,,130,37.34916,-105.81553,7535,K2,,,US
amg-vortac-k7,AMG,Alma VORTAC,VORTAC,ENROUTE,115100,98X,1122000,1185000,,0.000,,,130,31.53656,-82.50809,194,K7,,,US
ami-vortac-ee,AMI,Amari VORTAC,VORTAC,ENROUTE,115300,100X,1124000,1187000,,8.000,,,130,59.26717,24.24681,100,EE,,,EE
anx-vortac-k3,ANX,Napoleon VORTAC,VORTAC,ENROUTE,114000,87X,1111000,1174000,,7.000,,,40,39.09542,-94.12884,878,K3,,,US
any-vortac-k3,ANY,Anthony VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,7.000,,,40,37.15898,-98.17078,1393,K3,,,US
ape-vortac-k5,APE,Appleton VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,,-6.000,,,130,40.15106,-82.58830,1354,K5,,,US
apn-vortac-k5,APN,Alpena VORTAC,VORTAC,ENROUTE,108800,25X,1049000,986000,,-7.000,,,40,45.08278,-83.55700,678,K5,,,US
arg-vortac-k4,ARG,Walnut Ridge VORTAC,VORTAC,ENROUTE,114500,92X,1116000,1179000,,4.000,,,130,36.11002,-90.95369,265,K4,,,US
art-vortac-k6,ART,Watertown VORTAC,VORTAC,ENROUTE,109800,35X,1059000,996000,,-12.000,,,40,43.95213,-76.06463,374,K6,,,US
asb-vortac-ok,ASB,Ali Al Salem VORTAC,VORTAC,ENROUTE,116000,107X,1131000,1194000,,4.000,,,40,29.34396,47.51891,457,OK,,,KW
asi-vortac-fh,ASI,Ascension Aux VORTAC,VORTAC,ENROUTE,112200,59X,1083000,1020000,,-17.000,,,130,-7.96988,-14.39734,455,FH,,,SH
atl-vortac-k7,ATL,Atlanta VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,-5.000,,,150,33.62908,-84.43506,1040,K7,,,US
aty-vortac-k3,ATY,Watertown VORTAC,VORTAC,ENROUTE,116600,113X,1137000,1200000,,9.000,,,40,44.97969,-97.14172,1763,K3,,,US
awk-vortac-pw,AWK,Wake I. VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,6.000,,,130,19.28658,166.62733,18,PW,,,MH
axc-vortac-k5,AXC,Adders VORTAC,VORTAC,ENROUTE,117200,119X,1143000,1206000,,3.000,,,130,39.73752,-88.85643,708,K5,,,US
ays-vortac-k7,AYS,Waycross VORTAC,VORTAC,ENROUTE,110200,39X,1063000,1000000,,0.000,,,40,31.26942,-82.55644,153,K7,,,US
baf-vortac-k6,BAF,Barnes (Westfield/Springfield) VORTAC,VORTAC,ENROUTE,113000,77X,1101000,1164000,,-14.000,,,40,42.16196,-72.71620,267,K6,,,US
bal-vortac-k6,BAL,Baltimore VORTAC,VORTAC,ENROUTE,115100,98X,1122000,1185000,,-11.000,,,40,39.17106,-76.66126,150,K6,,,US
bam-vortac-k2,BAM,Battle Mountain VORTAC,VORTAC,ENROUTE,112200,59X,1083000,1020000,,13.000,,,130,40.56908,-116.92226,4544,K2,,,US
bce-vortac-k2,BCE,Bryce Canyon VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,15.000,,,130,37.68919,-112.30390,9039,K2,,,US
bdf-vortac-k5,BDF,Bradford VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,0.000,,,130,41.15973,-89.58787,810,K5,,,US
bet-vortac-pa,BET,Bethel VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,,14.000,,,130,60.78484,-161.82433,105,PA,,,US
bff-vortac-k3,BFF,Scottsbluff VORTAC,VORTAC,ENROUTE,112600,73X,1097000,1160000,,13.000,,,130,41.89416,-103.48203,4169,K3,,,US
bfm-vortac-k7,BFM,Brookley (Mobile) VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,4.000,,,40,30.61272,-88.05549,30,K7,,,US
bfv-vortac-k4,BFV,Burns Flat (Clinton) VORTAC,VORTAC,ENROUTE,110000,37X,1061000,998000,,5.000,,,40,35.23694,-99.20617,1780,K4,,,US
bgd-vortac-k4,BGD,Borger VORTAC,VORTAC,ENROUTE,108600,23X,1047000,984000,,11.000,,,40,35.80707,-101.38215,3130,K4,,,US
bgm-vortac-oa,BGM,Bagram VORTAC,VORTAC,ENROUTE,112700,74X,1098000,1161000,,3.000,,,40,34.95038,69.27151,4852,OA,,,AF
bgq-vortac-pa,BGQ,Big Lake VORTAC,VORTAC,ENROUTE,112500,72X,1096000,1159000,,19.000,,,130,61.56943,-149.96716,179,PA,,,US
bgr-vortac-k6,BGR,Bangor VORTAC,VORTAC,ENROUTE,114800,95X,1119000,1182000,,-19.000,,,130,44.84179,-68.87397,360,K6,,,US
bgs-vortac-k4,BGS,Big Spring VORTAC,VORTAC,ENROUTE,117200,119X,1143000,1206000,,11.000,,,130,32.38559,-101.48368,2670,K4,,,US
bha-vortac-oe,BHA,Al Baha VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,3.000,,,130,20.29247,41.62914,5500,OE,,,SA
bib-vortac-k5,BIB,Bible Grove VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,,3.000,,,40,38.92034,-88.48181,535,K5,,,US
big-vortac-pa,BIG,Big Delta VORTAC,VORTAC,ENROUTE,114900,96X,1120000,1183000,,23.000,,,130,64.00446,-145.71725,1230,PA,,,US
bil-vortac-k1,BIL,Billings VORTAC,VORTAC,ENROUTE,114500,92X,1116000,1179000,,14.000,,,130,45.80856,-108.62465,3811,K1,,,US
bka-vortac-pa,BKA,Biorka Island (Sitka) VORTAC,VORTAC,ENROUTE,113800,85X,1109000,1172000,,20.000,,,130,56.85941,-135.55131,260,PA,,,US
bld-vortac-k2,BLD,Boulder City VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,,15.000,,,130,35.99579,-114.86358,3642,K2,,,US
blh-vortac-k2,BLH,Blythe VORTAC,VORTAC,ENROUTE,117400,121X,1145000,1208000,,14.000,,,130,33.59606,-114.76127,410,K2,,,US
blv-vortac-fa,BLV,Bloemfontein VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,,-22.000,,,130,-29.10066,26.30064,4416,FA,,,ZA
bna-vortac-k7,BNA,Nashville VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,,-2.000,,,130,36.13696,-86.68477,566,K7,,,US
boi-vortac-k1,BOI,Boise VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,17.000,,,130,43.55281,-116.19213,2877,K1,,,US
bqn-vortac-tj,BQN,Borinquen VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,-10.000,,,150,18.49800,-67.10835,214,TJ,,,PR
brd-vortac-li,BRD,Brindisi VORTAC,VORTAC,ENROUTE,113200,79X,1103000,1166000,,3.000,,,130,40.61083,18.00278,85,LI,,,IT
bro-vortac-k4,BRO,Brownsville VORTAC,VORTAC,ENROUTE,116300,110X,1134000,1197000,,9.000,,,150,25.92407,-97.37527,10,K4,,,US
brv-vortac-k6,BRV,Brooke VORTAC,VORTAC,ENROUTE,114500,92X,1116000,1179000,,-9.000,,,40,38.33626,-77.35287,145,K6,,,US
bsr-vortac-k2,BSR,Big Sur VORTAC,VORTAC,ENROUTE,114000,87X,1111000,1174000,,16.000,,,40,36.18129,-121.64211,4080,K2,,,US
btg-vortac-k1,BTG,Battle Ground VORTAC,VORTAC,ENROUTE,116600,113X,1137000,1200000,,21.000,,,130,45.74781,-122.59154,253,K1,,,US
bty-vortac-k2,BTY,Beatty VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,16.000,,,130,36.80060,-116.74764,2928,K2,,,US
bum-vortac-k3,BUM,Butler VORTAC,VORTAC,ENROUTE,115900,106X,1130000,1193000,,7.000,,,130,38.27208,-94.48826,890,K3,,,US
bvl-vortac-k2,BVL,Bonneville VORTAC,VORTAC,ENROUTE,112300,70X,1094000,1157000,,12.000,,,130,40.72610,-113.75742,4220,K2,,,US
bvt-vortac-k5,BVT,Boiler (Lafayette) VORTAC,VORTAC,ENROUTE,115100,98X,1122000,1185000,,1.000,,,130,40.55617,-87.06937,752,K5,,,US
bxk-vortac-k2,BXK,Buckeye VORTAC,VORTAC,ENROUTE,110600,43X,1067000,1004000,,14.000,,,40,33.45346,-112.82459,1060,K2,,,US
byp-vortac-k4,BYP,Bonham VORTAC,VORTAC,ENROUTE,114600,93X,1117000,1180000,,6.000,,,130,33.53749,-96.23409,700,K4,,,US
bza-vortac-k2,BZA,Bard (Yuma) VORTAC,VORTAC,ENROUTE,116800,115X,1139000,1202000,,14.000,,,130,32.76811,-114.60295,130,K2,,,US
cae-vortac-k7,CAE,Columbia VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,-2.000,,,130,33.85725,-81.05390,409,K7,,,US
cbm-vortac-k7,CBM,Caledonia (Columbus) VORTAC,VORTAC,ENROUTE,115200,99X,1123000,1186000,,0.000,,,40,33.64153,-88.43857,250,K7,,,US
ccv-vortac-k6,CCV,Cape Charles VORTAC,VORTAC,ENROUTE,112200,59X,1083000,1020000,,-10.000,,,40,37.34754,-75.99765,10,K6,,,US
cdb-vortac-pa,CDB,Cold Bay VORTAC,VORTAC,ENROUTE,112600,73X,1097000,1160000,,10.000,,,130,55.26729,-162.77400,99,PA,,,US
cdc-vortac-li,CDC,Caraffa VORTAC,VORTAC,ENROUTE,117300,120X,1144000,1207000,,3.000,,,130,38.75586,16.36914,3274,LI,,,IT
cds-vortac-k4,CDS,Childress VORTAC,VORTAC,ENROUTE,117000,117X,1141000,1204000,,10.000,,,130,34.36906,-100.28903,1920,K4,,,US
cec-vortac-k2,CEC,Crescent City VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,,14.000,,,40,41.77958,-124.24085,55,K2,,,US
cew-vortac-k7,CEW,Crestview VORTAC,VORTAC,ENROUTE,115900,106X,1130000,1193000,,3.000,,,150,30.82617,-86.67914,255,K7,,,US
cgt-vortac-k5,CGT,Chicago Heights VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,2.000,,,40,41.51001,-87.57155,634,K5,,,US
chs-vortac-k7,CHS,Charleston VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,-5.000,,,150,32.89432,-80.03781,40,K7,,,US
cim-vortac-k2,CIM,Cimarron VORTAC,VORTAC,ENROUTE,116400,111X,1135000,1198000,,13.000,,,130,36.49140,-104.87200,6550,K2,,,US
civ-vortac-eb,CIV,Chievres VORTAC,VORTAC,ENROUTE,113200,79X,1103000,1166000,,1.000,,,130,50.57397,3.83289,184,EB,,,BE
cju-vortac-rk,CJU,Jeju VORTAC,VORTAC,ENROUTE,116100,108X,1132000,1195000,,-7.000,,,130,33.38461,126.62411,2800,RK,,,KR
ckh-vortac-ph,CKH,Koko Head VORTAC,VORTAC,ENROUTE,113900,86X,1110000,1173000,,11.000,,,130,21.26511,-157.70298,640,PH,,,US
cll-vortac-k4,CLL,College Station VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,8.000,,,40,30.60500,-96.42068,264,K4,,,US
cme-vortac-k2,CME,Chisum (Roswell) VORTAC,VORTAC,ENROUTE,116100,108X,1132000,1195000,,12.000,,,130,33.33748,-104.62124,3772,K2,,,US
cmi-vortac-k5,CMI,Champaign VORTAC,VORTAC,ENROUTE,110000,37X,1061000,998000,,3.000,,,40,40.03453,-88.27606,745,K5,,,US
cnm-vortac-k2,CNM,Carlsbad VORTAC,VORTAC,ENROUTE,116300,110X,1134000,1197000,,12.000,,,40,32.25661,-104.22604,3257,K2,,,US
cnx-vortac-k2,CNX,Corona VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,13.000,,,130,34.36702,-105.67801,6412,K2,,,US
cot-vortac-k4,COT,Cotulla VORTAC,VORTAC,ENROUTE,115800,105X,1129000,1192000,,9.000,,,40,28.46202,-99.11854,520,K4,,,US
cqy-vortac-k4,CQY,Cedar Creek VORTAC,VORTAC,ENROUTE,114800,95X,1119000,1182000,,6.000,,,40,32.18572,-96.21810,400,K4,,,US
cre-vortac-k7,CRE,Grand Strand VORTAC,VORTAC,ENROUTE,114400,91X,1115000,1178000,,-3.000,,,40,33.81384,-78.72452,27,K7,,,US
crg-vortac-k7,CRG,Craig (Jacksonville) VORTAC,VORTAC,ENROUTE,114500,92X,1116000,1179000,,-3.000,,,150,30.33888,-81.50993,42,K7,,,US
crp-vortac-k4,CRP,Corpus Christi VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,9.000,,,150,27.90377,-97.44488,60,K4,,,US
csg-vortac-k7,CSG,Columbus VORTAC,VORTAC,ENROUTE,117100,118X,1142000,1205000,,1.000,,,40,32.61525,-85.01763,630,K7,,,US
csi-vortac-k4,CSI,Center Point (Kerrville) VORTAC,VORTAC,ENROUTE,117500,122X,1146000,1209000,,8.000,,,130,29.92236,-99.21449,2079,K4,,,US
csn-vortac-k6,CSN,Casanova VORTAC,VORTAC,ENROUTE,116300,110X,1134000,1197000,,-6.000,,,130,38.64120,-77.86550,442,K6,,,US
cty-vortac-k7,CTY,Cross City VORTAC,VORTAC,ENROUTE,112000,57X,1081000,1018000,,-2.000,,,40,29.59900,-83.04879,34,K7,,,US
cva-vortac-k3,CVA,Davenport VORTAC,VORTAC,ENROUTE,113800,85X,1109000,1172000,,4.000,,,40,41.70855,-90.48331,767,K3,,,US
cvg-vortac-k5,CVG,Cincinnati VORTAC,VORTAC,ENROUTE,117300,120X,1144000,1207000,,-4.000,,,40,39.01598,-84.70335,879,K5,,,US
cvi-vortac-k7,CVI,Cofield VORTAC,VORTAC,ENROUTE,114600,93X,1117000,1180000,,-9.000,,,40,36.37291,-76.87154,65,K7,,,US
cwk-vortac-k4,CWK,Centex VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,6.000,,,130,30.37855,-97.52985,594,K4,,,US
cyn-vortac-k6,CYN,Coyle VORTAC,VORTAC,ENROUTE,113400,81X,1105000,1168000,,-10.000,,,130,39.81734,-74.43162,203,K6,,,US
cys-vortac-k1,CYS,Cheyenne VORTAC,VORTAC,ENROUTE,113100,78X,1102000,1165000,,13.000,,,130,41.21097,-104.77291,6211,K1,,,US
czq-vortac-k2,CZQ,Clovis (Fresno) VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,15.000,,,130,36.88432,-119.81514,359,K2,,,US
dag-vortac-k2,DAG,Daggett VORTAC,VORTAC,ENROUTE,113200,79X,1103000,1166000,,15.000,,,40,34.96246,-116.57817,1760,K2,,,US
das-vortac-k4,DAS,Daisetta VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,5.000,,,130,30.18971,-94.64498,76,K4,,,US
dbn-vortac-k7,DBN,Dublin VORTAC,VORTAC,ENROUTE,113100,78X,1102000,1165000,,-5.000,,,40,32.56346,-82.83004,306,K7,,,US
dbq-vortac-k3,DBQ,Dubuque VORTAC,VORTAC,ENROUTE,115800,105X,1129000,1192000,,4.000,,,130,42.40147,-90.70907,1051,K3,,,US
dbs-vortac-k1,DBS,Dubois VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,15.000,,,130,44.08885,-112.20934,4920,K1,,,US
ddc-vortac-k3,DDC,Dodge City VORTAC,VORTAC,ENROUTE,108200,19X,1043000,980000,,8.000,,,40,37.85056,-100.00564,2566,K3,,,US
dgc-vortac-rj,DGC,Fukuoka VORTAC,VORTAC,ENROUTE,114500,92X,1116000,1179000,,-8.000,,,130,33.67621,130.38963,65,RJ,,,JP
dgd-vortac-k3,DGD,Dogwood VORTAC,VORTAC,ENROUTE,109400,31X,1055000,992000,,1.000,,,40,37.02347,-92.87692,1600,K3,,,US
dha-vortac-oe,DHA,Dhahran VORTAC,VORTAC,ENROUTE,117200,119X,1143000,1206000,,2.000,,,40,26.26078,50.14019,100,OE,,,SA
dhp-vortac-k7,DHP,Dolphin (Miami) VORTAC,VORTAC,ENROUTE,113900,86X,1110000,1173000,,-4.000,,,130,25.79996,-80.34904,6,K7,,,US
dht-vortac-k4,DHT,Dalhart VORTAC,VORTAC,ENROUTE,112000,57X,1081000,1018000,,12.000,,,40,36.09146,-102.54464,4020,K4,,,US
dik-vortac-k3,DIK,Dickinson VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,14.000,,,130,46.86004,-102.77350,2527,K3,,,US
dkb-vortac-ed,DKB,Dinkelsbuehl VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,2.000,,,130,49.14275,10.23831,1791,ED,,,DE
dlf-vortac-k4,DLF,Laughlin (Del Rio) VORTAC,VORTAC,ENROUTE,114400,91X,1115000,1178000,,7.000,,,130,29.36089,-100.77173,1072,K4,,,US
dlh-vortac-k3,DLH,Duluth VORTAC,VORTAC,ENROUTE,112600,73X,1097000,1160000,,5.000,,,130,46.80216,-92.20287,1428,K3,,,US
dll-vortac-k5,DLL,Dells (Baraboo) VORTAC,VORTAC,ENROUTE,117000,117X,1141000,1204000,,3.000,,,130,43.55083,-89.76362,1022,K5,,,US
dmn-vortac-k2,DMN,Deming VORTAC,VORTAC,ENROUTE,108600,23X,1047000,984000,,12.000,,,40,32.27555,-107.60550,4200,K2,,,US
dnv-vortac-k5,DNV,Danville VORTAC,VORTAC,ENROUTE,111000,47X,1071000,1008000,,2.000,,,40,40.29377,-87.55726,699,K5,,,US
dqo-vortac-k6,DQO,Dupont (Wilmington) VORTAC,VORTAC,ENROUTE,114000,87X,1111000,1174000,,-10.000,,,40,39.67814,-75.60709,70,K6,,,US
drk-vortac-k2,DRK,Drake (Prescott) VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,,14.000,,,130,34.70255,-112.48034,4966,K2,,,US
dsd-vortac-k1,DSD,Deschutes (Redmond) VORTAC,VORTAC,ENROUTE,117600,123X,1147000,1210000,,18.000,,,130,44.25276,-121.30355,4103,K1,,,US
dsm-vortac-k3,DSM,Des Moines VORTAC,VORTAC,ENROUTE,117500,122X,1146000,1209000,,7.000,,,130,41.43762,-93.64856,951,K3,,,US
dta-vortac-k2,DTA,Delta VORTAC,VORTAC,ENROUTE,116100,108X,1132000,1195000,,16.000,,,130,39.30221,-112.50556,4642,K2,,,US
dug-vortac-k2,DUG,Douglas VORTAC,VORTAC,ENROUTE,108800,25X,1049000,986000,,13.000,,,40,31.47267,-109.60205,4131,K2,,,US
dvc-vortac-k2,DVC,Dove Creek VORTAC,VORTAC,ENROUTE,114600,93X,1117000,1180000,,14.000,,,130,37.80874,-108.93127,6990,K2,,,US
dvv-vortac-k2,DVV,Mile High (Denver) VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,8.000,,,150,39.89469,-104.62434,5279,K2,,,US
dwn-vortac-k3,DWN,Darwin VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,,7.000,,,40,45.08746,-94.45385,1130,K3,,,US
dyr-vortac-k7,DYR,Dyersburg VORTAC,VORTAC,ENROUTE,116800,115X,1139000,1202000,,3.000,,,40,36.01855,-89.31769,389,K7,,,US
eau-vortac-k5,EAU,Eau Claire VORTAC,VORTAC,ENROUTE,113650,83Y,1107000,1044000,,4.000,,,130,44.89767,-91.47854,904,K5,,,US
edw-vortac-k2,EDW,Edwards VORTAC,VORTAC,ENROUTE,116400,111X,1135000,1198000,,12.000,,,25,34.98236,-117.73261,2378,K2,,,US
eed-vortac-k2,EED,Needles VORTAC,VORTAC,ENROUTE,115200,99X,1123000,1186000,,15.000,,,130,34.76600,-114.47410,620,K2,,,US
een-vortac-k6,EEN,Keene VORTAC,VORTAC,ENROUTE,109400,31X,1055000,992000,,-14.000,,,40,42.79428,-72.29178,1380,K6,,,US
ehf-vortac-k2,EHF,Shafter (Bakersfield) VORTAC,VORTAC,ENROUTE,115400,101X,1125000,1188000,,14.000,,,130,35.48456,-119.09729,549,K2,,,US
eic-vortac-k4,EIC,Belcher (Shreveport) VORTAC,VORTAC,ENROUTE,117400,121X,1145000,1208000,,7.000,,,130,32.77136,-93.80993,190,K4,,,US
ekn-vortac-k6,EKN,Elkins VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,-7.000,,,40,38.91444,-80.09927,2160,K6,,,US
elb-vortac-li,ELB,Elba VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,3.000,,,130,42.73069,10.39572,1388,LI,,,IT
elp-vortac-k4,ELP,El Paso VORTAC,VORTAC,ENROUTE,115200,99X,1123000,1186000,,12.000,,,150,31.81591,-106.28188,4023,K4,,,US
elw-vortac-k7,ELW,Electric City (Anderson) VORTAC,VORTAC,ENROUTE,108600,23X,1047000,984000,,0.000,,,40,34.41919,-82.78468,736,K7,,,US
emg-vortac-k4,EMG,Elm Grove VORTAC,VORTAC,ENROUTE,111200,49X,1073000,1010000,,7.000,,,40,32.40041,-93.59515,155,K4,,,US
emi-vortac-k6,EMI,Westminster VORTAC,VORTAC,ENROUTE,117900,126X,1150000,1213000,,-8.000,,,130,39.49501,-76.97857,820,K6,,,US
emp-vortac-k3,EMP,Emporia VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,8.000,,,40,38.29114,-96.13812,1220,K3,,,US
end-vortac-k4,END,Vance (Enid) VORTAC,VORTAC,ENROUTE,115400,101X,1125000,1188000,,5.000,,,130,36.34497,-97.91836,1276,K4,,,US
eni-vortac-k2,ENI,Mendocino (Ukiah) VORTAC,VORTAC,ENROUTE,112300,70X,1094000,1157000,,16.000,,,130,39.05322,-123.27433,2985,K2,,,US
enl-vortac-k5,ENL,Centralia VORTAC,VORTAC,ENROUTE,115000,97X,1121000,1184000,,4.000,,,130,38.42000,-89.15900,546,K5,,,US
enn-vortac-pa,ENN,Nenana VORTAC,VORTAC,ENROUTE,115800,105X,1129000,1192000,,21.000,,,130,64.59001,-149.07287,1600,PA,,,US
eno-vortac-k6,ENO,Smyrna (Kenton) VORTAC,VORTAC,ENROUTE,111400,51X,1075000,1012000,,-9.000,,,40,39.23165,-75.51597,15,K6,,,US
eon-vortac-k5,EON,Peotone VORTAC,VORTAC,ENROUTE,113200,79X,1103000,1166000,,2.000,,,40,41.26963,-87.79105,689,K5,,,US
eph-vortac-k1,EPH,Ephrata VORTAC,VORTAC,ENROUTE,112600,73X,1097000,1160000,,21.000,,,130,47.37792,-119.42400,1250,K1,,,US
eri-vortac-k6,ERI,Erie VORTAC,VORTAC,ENROUTE,109400,31X,1055000,992000,,-6.000,,,40,42.01740,-80.29270,797,K6,,,US
esc-vortac-mh,ESC,Coronel Enrique Soto Cano VORTAC,VORTAC,ENROUTE,114900,96X,1120000,1183000,,2.000,,,130,14.39195,-87.62210,2058,MH,,,HN
etg-vortac-k6,ETG,Keating VORTAC,VORTAC,ENROUTE,116000,107X,1131000,1194000,,-10.000,,,130,41.21495,-78.14276,2250,K6,,,US
euf-vortac-k7,EUF,Eufaula VORTAC,VORTAC,ENROUTE,109200,29X,1053000,990000,,2.000,,,40,31.95025,-85.13048,284,K7,,,US
eug-vortac-k1,EUG,Eugene VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,15.000,,,130,44.12090,-123.22283,364,K1,,,US
evx-vortac-lf,EVX,Evreux Fauville VORTAC,VORTAC,ENROUTE,112400,71X,1095000,1158000,,1.000,,,130,49.03169,1.22086,503,LF,,,FR
ewm-vortac-k4,EWM,Newman VORTAC,VORTAC,ENROUTE,112400,71X,1095000,1158000,,12.000,,,40,31.95179,-106.27246,4041,K4,,,US
eyw-vortac-k7,EYW,Key West VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,1.000,,,150,24.58588,-81.80048,10,K7,,,US
fai-vortac-pa,FAI,Fairbanks VORTAC,VORTAC,ENROUTE,108600,23X,1047000,984000,,21.000,,,130,64.80007,-148.01198,1526,PA,,,US
fak-vortac-k6,FAK,Flat Rock VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,-6.000,,,130,37.52851,-77.82822,460,K6,,,US
fam-vortac-k3,FAM,Farmington VORTAC,VORTAC,ENROUTE,115700,104X,1128000,1191000,,1.000,,,130,37.67346,-90.23406,1222,K3,,,US
fbc-vortac-k5,FBC,Flag City VORTAC,VORTAC,ENROUTE,108200,19X,1043000,980000,,-2.000,,,40,40.95533,-83.75602,823,K5,,,US
ffm-vortac-ed,FFM,Frankfurt VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,2.000,,,130,50.05374,8.63709,491,ED,,,DE
ffu-vortac-k2,FFU,Fairfield (Provo) VORTAC,VORTAC,ENROUTE,116600,113X,1137000,1200000,,16.000,,,130,40.27489,-111.94053,7690,K2,,,US
