slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
srd-loc-en-enso,SRD,LOC 14,LOC,TERMINAL,110100,,,,,,146.918,,18,59.78950,5.34272,0,EN,ENSO,14,NO
st-loc-da-daas,ST,LOC 27,LOC,TERMINAL,110900,,,,,,266.861,,18,36.17769,5.31207,0,DA,DAAS,27,DZ
st-loc-en-enst,ST,LOC 20,LOC,TERMINAL,109900,,,,,,197.124,,18,65.96081,12.47496,0,EN,ENST,20,NO
st-loc-es-esst,ST,LOC 34,LOC,TERMINAL,110900,,,,,,337.747,,18,60.16714,12.98344,0,ES,ESST,34,SE
stk-loc-en-ensk,STK,LOC 09,LOC,TERMINAL,110150,,,,,,93.518,,18,68.58025,15.01112,0,EN,ENSK,09,NO
stw-loc-eg-egpo,STW,LOC 18,LOC,TERMINAL,110900,,,,,,174.288,,18,58.20366,-6.32880,0,EG,EGPO,18,GB
sub-loc-eg-egpb,SUB,LOC 09,LOC,TERMINAL,108500,,,,,,80.704,,18,59.88254,-1.28944,0,EG,EGPB,09,GB
sv-loc-en-ensh,SV,LOC 01,LOC,TERMINAL,110500,,,,,,12.611,,18,68.24583,14.67207,0,EN,ENSH,01,NO
svj-loc-ek-ekvj,SVJ,LOC 27,LOC,TERMINAL,110100,,,,,,272.485,,18,55.99049,8.33830,0,EK,EKVJ,27,DK
tiv-loc-ly-lytv,TIV,LOC 32,LOC,TERMINAL,111300,,,,,,339.124,,18,42.39589,18.74142,0,LY,LYTV,32,ME
vd-loc-en-envd,VD,LOC 07,LOC,TERMINAL,108700,,,,,,87.433,,18,70.06549,29.86230,0,EN,ENVD,07,NO
vk-loc-en-enhk,VK,LOC 29,LOC,TERMINAL,111500,,,,,,297.316,,18,70.48662,22.13614,0,EN,ENHK,29,NO
wek-loc-es-eskn,WEK,LOC 08,LOC,TERMINAL,111300,,,,,,83.100,,18,58.78997,16.93281,0,ES,ESKN,08,SE
wsa-loc-es-essa,WSA,LOC 08,LOC,TERMINAL,109550,,,,,,75.871,,18,59.66453,17.98417,0,ES,ESSA,08,SE
wut-loc-es-esut,WUT,LOC 15,LOC,TERMINAL,111500,,,,,,152.540,,18,65.79719,15.09400,0,ES,ESUT,15,SE
xcg-loc-cy-cycg,XCG,LOC 15,LOC,TERMINAL,110100,,,,,,193.000,,18,49.25236,-117.66252,0,CY,CYCG,15,CA
xpp-loc-cy-cyka,XPP,LOC 27,LOC,TERMINAL,109900,,,,,,283.307,,18,50.70566,-120.46069,0,CY,CYKA,27,CA
xyf-loc-cy-cyyf,XYF,LOC 16,LOC,TERMINAL,110300,,,,,,181.422,,18,49.45267,-119.60266,0,CY,CYYF,16,CA
