slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ieiu-om-k4-kwdg,IEIU,OM 35,OM,TERMINAL,108300,,,,,,0.017,,,36.27502,-97.79076,1104,K4,KWDG,35,US
iel-om-li-liee,IEL,OM 32,OM,TERMINAL,109500,,,,,,318.091,,,39.21461,9.09717,0,LI,LIEE,32,IT
ield-om-k4-keld,IELD,OM 22,OM,TERMINAL,111100,,,,,,225.799,,,33.28607,-92.72815,140,K4,KELD,22,US
ielp-om-k4-kelp,IELP,OM 22,OM,TERMINAL,111500,,,,,,229.867,,,31.86029,-106.31785,3993,K4,KELP,22,US
ienw-om-k5-kenw,IENW,OM 07L,OM,TERMINAL,109350,,,,,,63.678,,,42.56045,-88.02877,731,K5,KENW,07L,US
ies-om-ym-ymes,IES,OM 22,OM,TERMINAL,109500,,,,,,233.750,,,-38.05782,147.22066,0,YM,YMES,22,AU
iesc-om-k5-kesc,IESC,OM 09,OM,TERMINAL,109300,,,,,,90.905,,,45.72273,-87.22484,696,K5,KESC,09,US
ieti-om-lt-ltad,IETI,OM 11,OM,TERMINAL,110500,,,,,,113.697,,,39.99886,32.54819,0,LT,LTAD,11,TR
ieuy-om-k5-kcey,IEUY,OM 23,OM,TERMINAL,110500,,,,,,229.756,,,36.72065,-88.28997,482,K5,KCEY,23,US
iewn-om-k7-kewn,IEWN,OM 04,OM,TERMINAL,110500,,,,,,30.602,,,35.02159,-77.07949,37,K7,KEWN,04,US
iexw-om-k6-kmrb,IEXW,OM 26,OM,TERMINAL,108300,,,,,,250.580,,,39.43479,-77.86434,487,K6,KMRB,26,US
iffm-om-k3-kffm,IFFM,OM 31,OM,TERMINAL,111500,,,,,,313.310,,,46.21982,-96.05768,1187,K3,KFFM,31,US
ifkp-om-k5-khop,IFKP,OM 23,OM,TERMINAL,111900,,,,,,224.085,,,36.73687,-87.41370,593,K5,KHOP,23,US
ifll-om-li-lirf,IFLL,OM 16L,OM,TERMINAL,108100,,,,,,162.685,,,41.91036,12.23469,0,LI,LIRF,16L,IT
iflo-om-k7-kflo,IFLO,OM 09,OM,TERMINAL,109100,,,,,,83.531,,,34.17424,-79.85254,141,K7,KFLO,09,US
ifmn-om-k2-kfmn,IFMN,OM 25,OM,TERMINAL,111900,,,,,,268.310,,,36.74293,-108.10586,5713,K2,KFMN,25,US
ifmy-om-k7-kfmy,IFMY,OM 05,OM,TERMINAL,110700,,,,,,47.710,,,26.51613,-81.95027,18,K7,KFMY,05,US
ifn-om-nf-nffn,IFN,OM 02,OM,TERMINAL,111900,,,,,,37.619,,,-17.82500,177.38778,0,NF,NFFN,02,FJ
