slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ml-ils-en-enml,ML,ILS 07,ILS-I,TERMINAL,109750,,,,,,70.989,,18,62.74887,7.28835,42,EN,ENML,07,NO
ml-ils-lf-lfml,ML,ILS 13L,ILS-III,TERMINAL,110300,,,,,,134.061,,18,43.42553,5.23092,7,LF,LFML,13L,FR
mlp-ils-li-limc,MLP,ILS 35R,ILS-III,TERMINAL,109900,,,,,,349.069,,18,45.65306,8.72719,740,LI,LIMC,35R,IT
mly-ils-lf-lfjl,MLY,ILS 22,ILS-III,TERMINAL,111750,,,,,,219.135,,18,48.96772,6.23347,870,LF,LFJL,22,FR
mo-ils-lp-lpmr,MO,ILS 36,ILS-I,TERMINAL,109150,,,,,,1.750,,18,39.84575,-8.88669,170,LP,LPMR,36,PT
moh-ils-lw-lwoh,MOH,ILS 01,ILS-I,TERMINAL,108900,,,,,,17.612,,18,41.19250,20.74750,2303,LW,LWOH,01,MK
mos-igs-lq-lqmo,MOS,ILS 33,IGS,TERMINAL,108100,,,,,,359.006,,18,43.27332,17.85471,165,LQ,LQMO,33,BA
mp-ils-lf-lfrc,MP,ILS 28,ILS-I,TERMINAL,110550,,,,,,280.804,,18,49.65264,-1.49036,482,LF,LFRC,28,FR
mp-ils-sa-sazm,MP,ILS 13,ILS-I,TERMINAL,109500,,,,,,122.777,,18,-37.94104,-57.55981,119,SA,SAZM,13,AR
mpv-ils-lf-lfml,MPV,ILS 31R,ILS-I,TERMINAL,111150,,,,,,314.061,,18,43.44972,5.19647,43,LF,LFML,31R,FR
mq-ils-es-esmq,MQ,ILS 16,ILS-I,TERMINAL,108700,,,,,,152.231,,18,56.67611,16.29650,15,ES,ESMQ,16,SE
mr-ils-lp-lpmr,MR,ILS 18,ILS-I,TERMINAL,110300,,,,,,181.750,,18,39.81708,-8.88783,180,LP,LPMR,18,PT
msa-ils-eh-eham,MSA,ILS 36C,ILS-III,TERMINAL,108750,,,,,,3.211,,18,52.33398,4.74027,-12,EH,EHAM,36C,NL
msk-ils-lw-lwsk,MSK,ILS 34,ILS-I,TERMINAL,108700,,,,,,345.485,,18,41.97500,21.61667,814,LW,LWSK,34,MK
mt-ils-es-esmt,MT,ILS 19,ILS-I,TERMINAL,110100,,,,,,186.193,,18,56.67722,12.81747,98,ES,ESMT,19,SE
mt-ils-lf-lfrz,MT,ILS 25,ILS-I,TERMINAL,108500,,,,,,253.440,,18,47.30847,-2.16756,11,LF,LFRZ,25,FR
mt-ils-lp-lpmt,MT,ILS 26,ILS-I,TERMINAL,109700,,,,,,252.368,,18,38.70419,-9.04044,90,LP,LPMT,26,PT
mx-ils-es-esmx,MX,ILS 19,ILS-I,TERMINAL,109700,,,,,,193.033,,18,56.91647,14.72261,573,ES,ESMX,19,SE
my-ils-fg-fgmy,MY,ILS 18,ILS-II,TERMINAL,109900,,,,,,176.788,,18,1.66053,11.02580,2173,FG,FGMY,18,GQ
na-ils-lf-lfmn,NA,ILS 04R,ILS-I,TERMINAL,110700,,,,,,44.865,,18,43.66772,7.22906,59,LF,LFMN,04R,FR
nay-ils-lf-lfso,NAY,ILS 20,ILS-I,TERMINAL,108700,,,,,,199.453,,18,48.57019,5.94758,1133,LF,LFSO,20,FR
nb-ils-vv-vvnb,NB,ILS 11L,ILS-I,TERMINAL,110500,,,,,,107.233,,18,21.21564,105.82589,40,VV,VVNB,11L,VN
nba-ils-vv-vvnb,NBA,ILS 11R,ILS-II,TERMINAL,108300,,,,,,107.226,,18,21.21369,105.82444,38,VV,VVNB,11R,VN
nc-igs-fq-fqnc,NC,ILS 19,IGS,TERMINAL,110300,,,,,,184.656,,18,-14.50311,40.71105,365,FQ,FQNC,19,MZ
ndf-ils-es-esdf,NDF,ILS 01,ILS-I,TERMINAL,108300,,,,,,8.674,,18,56.28039,15.26900,179,ES,ESDF,01,SE
ndj-ils-fz-fzaa,NDJ,ILS 24,ILS-I,TERMINAL,110300,,,,,,237.128,,18,-4.39794,15.42552,1086,FZ,FZAA,24,CD
ne-ils-ek-ekch,NE,ILS 04R,ILS-I,TERMINAL,109300,,,,,,41.172,,18,55.62796,12.67153,12,EK,EKCH,04R,DK
ne-ils-sa-sazn,NE,ILS 09,ILS-I,TERMINAL,110300,,,,,,90.219,,18,-38.94906,-68.13736,891,SA,SAZN,09,AR
ng-ils-es-esng,NG,ILS 30,ILS-I,TERMINAL,108100,,,,,,297.998,,18,67.13653,20.79461,993,ES,ESNG,30,SE
nga-ils-or-orsu,NGA,ILS 13,ILS-I,TERMINAL,111100,,,,,,133.041,,18,35.54825,45.33122,2492,OR,ORSU,13,IQ
ngg-ils-es-esgg,NGG,ILS 21,ILS-III,TERMINAL,108500,,,,,,205.961,,18,57.64717,12.26556,554,ES,ESGG,21,SE
ni-ils-lf-lfmn,NI,ILS 04L,ILS-I,TERMINAL,109950,,,,,,44.865,,18,43.66950,7.22839,59,LF,LFMN,04L,FR
nk-ils-es-esnk,NK,ILS 35,ILS-I,TERMINAL,109700,,,,,,351.545,,18,63.06058,17.76492,24,ES,ESNK,35,SE
nkm-ils-es-eskm,NKM,ILS 16,ILS-I,TERMINAL,109700,,,,,,161.255,,18,60.94761,14.51856,633,ES,ESKM,16,SE
nl-ils-hk-hkjk,NL,ILS 06,ILS-I,TERMINAL,110300,,,,,,53.817,,18,-1.30247,36.95071,5347,HK,HKJK,06,KE
nl-ils-lp-lppd,NL,ILS 30,ILS-I,TERMINAL,109500,,,,,,291.731,,18,37.74669,-25.71261,187,LP,LPPD,30,PT
nm-ils-dr-drrn,NM,ILS 09R,ILS-I,TERMINAL,109900,,,,,,87.282,,18,13.48308,2.20136,787,DR,DRRN,09R,NE
nm-ils-dx-dxng,NM,ILS 03,ILS-I,TERMINAL,110300,,,,,,22.886,,18,9.78183,1.09747,1562,DX,DXNG,03,TG
nms-ils-es-esms,NMS,ILS 17,ILS-II,TERMINAL,111900,,,,,,173.362,,18,55.52058,13.37942,244,ES,ESMS,17,SE
nnn-ils-es-esnn,NNN,ILS 16,ILS-I,TERMINAL,108700,,,,,,160.165,,18,62.51689,17.45269,17,ES,ESNN,16,SE
no-ils-es-esno,NO,ILS 12,ILS-I,TERMINAL,110100,,,,,,121.654,,18,63.40381,19.00800,383,ES,ESNO,12,SE
noe-ils-es-esoe,NOE,ILS 19,ILS-I,TERMINAL,108500,,,,,,191.663,,18,59.20522,15.03050,204,ES,ESOE,19,SE
nok-ils-es-esok,NOK,ILS 21,ILS-I,TERMINAL,110700,,,,,,205.630,,18,59.43294,13.32628,353,ES,ESOK,21,SE
npc-ils-li-lirn,NPC,ILS 06,ILS-I,TERMINAL,110150,,,,,,54.850,,18,40.88689,14.28986,292,LI,LIRN,06,IT
nq-ils-es-esnq,NQ,ILS 21,ILS-I,TERMINAL,110300,,,,,,213.659,,18,67.80939,20.31456,1432,ES,ESNQ,21,SE
ns-ils-es-esns,NS,ILS 28,ILS-I,TERMINAL,109500,,,,,,286.299,,18,64.62797,21.05128,122,ES,ESNS,28,SE
nsa-ils-es-essa,NSA,ILS 19R,ILS-I,TERMINAL,110700,,,,,,190.363,,18,59.63500,17.91242,118,ES,ESSA,19R,SE
nt-ils-lf-lfrs,NT,ILS 03,ILS-III,TERMINAL,109900,,,,,,27.382,,18,47.16569,-1.60119,132,LF,LFRS,03,FR
nu-ils-es-esnu,NU,ILS 14,ILS-I,TERMINAL,109900,,,,,,138.518,,18,63.78164,20.30317,25,ES,ESNU,14,SE
nx-ils-es-esnx,NX,ILS 30,ILS-I,TERMINAL,111500,,,,,,308.258,,18,65.59997,19.25183,1239,ES,ESNX,30,SE
nzi-ils-dt-dtnh,NZI,ILS 09,ILS-II,TERMINAL,109300,,,,,,90.328,,18,36.07561,10.46014,21,DT,DTNH,09,TN
oan-ils-lf-lfoj,OAN,ILS 25,ILS-I,TERMINAL,111300,,,,,,249.277,,18,47.98308,1.74228,450,LF,LFOJ,25,FR
ob-ils-lz-lzib,OB,ILS 31,ILS-III,TERMINAL,110700,,,,,,314.020,,18,48.17822,17.20008,459,LZ,LZIB,31,SK
obi-ils-ed-edmo,OBI,ILS 22,ILS-I,TERMINAL,110500,,,,,,222.378,,18,48.07142,11.26950,1890,ED,EDMO,22,DE
obi-ils-fa-faob,OBI,ILS 35,ILS-I,TERMINAL,110900,,,,,,325.539,,18,-34.55092,20.24660,37,FA,FAOB,35,ZA
obw-ils-en-engm,OBW,ILS 01L,ILS-III,TERMINAL,110300,,,,,,16.003,,18,60.21983,11.09383,689,EN,ENGM,01L,NO
