slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
imoy-im-k2-kslc,IMOY,IM 16L,IM,TERMINAL,109500,,,,,,174.979,,,40.80992,-111.97723,4223,K2,KSLC,16L,US
imr-im-rj-rjsa,IMR,IM 24,IM,TERMINAL,111900,,,,,,231.811,,,40.74315,140.70513,650,RJ,RJSA,24,JP
imsp-im-k3-kmsp,IMSP,IM 30L,IM,TERMINAL,110300,,,,,,301.443,,,44.87207,-93.19783,808,K3,KMSP,30L,US
imsy-im-k4-kmsy,IMSY,IM 11,IM,TERMINAL,109900,,,,,,105.561,,,29.99729,-90.28449,4,K4,KMSY,11,US
imxk-im-k6-kadw,IMXK,IM 19R,IM,TERMINAL,111500,,,,,,179.859,,,38.82641,-76.87072,272,K6,KADW,19R,US
imyq-im-k6-kbdl,IMYQ,IM 24,IM,TERMINAL,111100,,,,,,224.283,,,41.95335,-72.66861,140,K6,KBDL,24,US
inj-im-zb-zbaa,INJ,IM 01,IM,TERMINAL,108500,,,,,,353.132,,,40.05578,116.61816,0,ZB,ZBAA,01,CN
inll-im-rk-rksi,INLL,IM 33L,IM,TERMINAL,109300,,,,,,324.787,,,37.45192,126.46289,0,RK,RKSI,33L,KR
inrr-im-rk-rksi,INRR,IM 33R,IM,TERMINAL,108900,,,,,,324.788,,,37.45408,126.46669,0,RK,RKSI,33R,KR
iofr-im-rk-rkss,IOFR,IM 14R,IM,TERMINAL,108700,,,,,,135.141,,,37.57047,126.77281,0,RK,RKSS,14R,KR
iogz-im-k3-kstl,IOGZ,IM 11,IM,TERMINAL,111950,,,,,,122.288,,,38.76121,-90.41243,614,K3,KSTL,11,US
ioiu-im-k6-kiad,IOIU,IM 01L,IM,TERMINAL,110750,,,,,,0.643,,,38.94261,-77.47485,275,K6,KIAD,01L,US
iojp-im-k7-kmco,IOJP,IM 36R,IM,TERMINAL,110700,,,,,,359.466,,,28.41296,-81.32193,87,K7,KMCO,36R,US
iolj-im-k1-kgeg,IOLJ,IM 03,IM,TERMINAL,111100,,,,,,45.422,,,47.60835,-117.55268,2381,K1,KGEG,03,US
ioma-im-k3-koma,IOMA,IM 14R,IM,TERMINAL,110300,,,,,,144.501,,,41.31568,-95.90787,985,K3,KOMA,14R,US
iomo-im-k7-katl,IOMO,IM 10,IM,TERMINAL,111550,,,,,,89.976,,,33.62027,-84.45070,1001,K7,KATL,10,US
iond-im-k4-kiah,IOND,IM 26R,IM,TERMINAL,111550,,,,,,269.955,,,30.00719,-95.32789,94,K4,KIAH,26R,US
ioqv-im-k5-kind,IOQV,IM 05R,IM,TERMINAL,111150,,,,,,44.455,,,39.69775,-86.30761,776,K5,KIND,05R,US
iouf-im-k2-kden,IOUF,IM 34R,IM,TERMINAL,111100,,,,,,0.512,,,39.86175,-104.68722,5345,K2,KDEN,34R,US
ioyg-im-k5-kord,IOYG,IM 09C,IM,TERMINAL,111900,,,,,,89.998,,,41.98830,-87.93474,680,K5,KORD,09C,US
