slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
lsj-dme-ld,LSJ,Losinj DME,DME,ENROUTE,108450,21Y,1045000,1108000,,,,,130,44.51590,14.49102,722,LD,,,HR
luk-dme-ld,LUK,Lukavec DME,DME,ENROUTE,109850,35Y,1059000,1122000,,,,,40,45.69054,15.99247,471,LD,,,HR
lwv-dme-k5,LWV,Lawrenceville DME,DME,ENROUTE,108800,25X,1049000,986000,,,,,25,38.76987,-87.60383,430,K5,,,US
mag-dme-zm,MAG,Mandalgobi DME,DME,ENROUTE,115800,105X,1129000,1192000,,,,,40,45.74417,106.26556,4626,ZM,,,MN
maj-dme-pk,MAJ,Majuro (Marshall Is.) DME,DME,ENROUTE,116700,114X,1138000,1201000,,,,,125,7.06536,171.26884,4,PK,,,MH
mbl-dme-es,MBL,Morbylanga DME,DME,ENROUTE,115600,103X,1127000,1190000,,,,,130,56.27297,16.40903,114,ES,,,SE
mbt-dme-rp,MBT,Masbate DME,DME,ENROUTE,115700,104X,1128000,1191000,,,,,25,12.36923,123.63051,55,RP,,,PH
mcm-dme-ei,MCM,Mohercrom DME,DME,ENROUTE,114400,91X,1115000,1178000,,,,,40,53.91033,-6.90128,1100,EI,,,IE
mer-dme-ym,MER,Merimbula DME,DME,ENROUTE,117700,124X,1148000,1211000,,,,,125,-36.91453,149.89927,90,YM,,,AU
mgr-dme-k7,MGR,Moultrie DME,DME,ENROUTE,108800,25X,1049000,986000,,,,,40,31.08227,-83.80422,286,K7,,,US
mhd-dme-ed,MHD,Moenchengladbach DME,DME,ENROUTE,112500,72X,1096000,1159000,,,,,40,51.23491,6.49197,151,ED,,,DE
mll-dme-ge,MLL,Melilla DME,DME,ENROUTE,117400,121X,1145000,1208000,,,,,40,35.30739,-2.95542,394,GE,,,ES
mmj-dme-k6,MMJ,Montour (Pittsburgh) DME,DME,ENROUTE,112000,57X,1081000,1018000,,,,,40,40.48800,-80.19383,1193,K6,,,US
mnd-dme-ed,MND,Mannheim DME,DME,ENROUTE,113550,82Y,1106000,1043000,,,,,25,49.47064,8.51598,341,ED,,,DE
mod-dme-ed,MOD,Muenster/Osnabrueck DME,DME,ENROUTE,114050,87Y,1111000,1048000,,,,,40,52.13797,7.68724,200,ED,,,DE
moe-dme-ay,MOE,Momote DME,DME,ENROUTE,113500,82X,1106000,1169000,,,,,125,-2.06167,147.42667,69,AY,,,PG
mor-dme-ay,MOR,Moro DME,DME,ENROUTE,114600,93X,1117000,1180000,,,,,40,-6.36287,143.25418,2780,AY,,,PG
mrn-dme-uu,MRN,Maryino DME,DME,ENROUTE,112500,72X,1096000,1159000,,,,,130,55.71139,38.22833,591,UU,,,RU
ms-dme-vt,MS,Mae Sot (Tak) DME,DME,ENROUTE,116700,114X,1138000,1201000,,,,,125,16.70194,98.53979,643,VT,,,TH
mto-dme-k5,MTO,Mattoon DME,DME,ENROUTE,109400,31X,1055000,992000,,,,,40,39.47789,-88.28621,714,K5,,,US
mts-dme-rc,MTS,Matsu DME,DME,ENROUTE,112700,74X,1098000,1161000,,,,,125,26.20111,119.96861,59,RC,,,TW
mtw-dme-k5,MTW,Manitowoc DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,25,44.12850,-87.67992,650,K5,,,US
mud-dme-ag,MUD,Munda DME,DME,ENROUTE,113800,85X,1109000,1172000,,,,,125,-8.33108,157.25491,94,AG,,,SB
mzr-dme-um,MZR,Mazyr DME,DME,ENROUTE,116450,111Y,1135000,1072000,,,,,40,52.03722,29.19167,700,UM,,,BY
nal-dme-en,NAL,Ny Alesund DME,DME,ENROUTE,112500,72X,1096000,1159000,,,,,40,78.93299,11.85383,57,EN,,,SJ
ne-dme-cy,NE,Norway House DME,DME,ENROUTE,115100,98X,1122000,1185000,,,,,125,53.97194,-97.84167,791,CY,,,CA
new-dme-eg,NEW,Newcastle DME,DME,ENROUTE,114250,89Y,1113000,1050000,,,,,130,55.03845,-1.69837,287,EG,,,GB
ngd-dme-ed,NGD,Nuernberg DME,DME,ENROUTE,113100,78X,1102000,1165000,,,,,40,49.50115,11.08015,1081,ED,,,DE
nid-dme-ed,NID,Niederrhein DME,DME,ENROUTE,115500,102X,1126000,1189000,,,,,40,51.59997,6.14148,142,ED,,,DE
nlk-dme-en,NLK,Nordliskampen DME,DME,ENROUTE,115600,103X,1127000,1190000,,,,,40,60.47441,10.98533,2382,EN,,,NO
nnn-dme-rc,NNN,Sigang DME,DME,ENROUTE,109800,35X,1059000,996000,,,,,130,23.13533,120.20631,46,RC,,,TW
nov-dme-li,NOV,Novara DME,DME,ENROUTE,111650,53Y,1077000,1140000,,,,,40,45.42408,8.79408,449,LI,,,IT
nq-dme-bg,NQ,Narsarsuaq DME,DME,ENROUTE,111850,55Y,1079000,1142000,,,,,40,61.16041,-45.40709,788,BG,,,GL
nsr-dme-oi,NSR,Noshahr DME,DME,ENROUTE,113900,86X,1110000,1173000,,,,,40,36.65981,51.46806,-64,OI,,,IR
nta-dme-ep,NTA,Nowy Targ DME,DME,ENROUTE,115950,106Y,1130000,1067000,,,,,130,49.34250,19.96750,3248,EP,,,PL
nu-dme-ni,NU,Niue DME,DME,ENROUTE,112700,74X,1098000,1161000,,,,,130,-19.07408,-169.91590,315,NI,,,NU
nx-dme-uu,NX,Nerl DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,130,57.03806,37.99528,492,UU,,,RU
ok-dme-uu,OK,Oktyabrskiy DME,DME,ENROUTE,108400,21X,1045000,982000,,,,,130,54.24056,38.90194,591,UU,,,RU
okt-dme-ay,OKT,Ok Tedi DME,DME,ENROUTE,114800,95X,1119000,1182000,,,,,125,-5.40990,141.31870,2519,AY,,,PG
olt-dme-pa,OLT,Soldotna DME,DME,ENROUTE,115900,106X,1130000,1193000,,,,,125,60.47530,-150.87870,223,PA,,,US
olx-dme-ep,OLX,Olesno DME,DME,ENROUTE,115400,101X,1125000,1188000,,,,,130,50.21167,20.93556,689,EP,,,PL
oom-dme-ym,OOM,Moomba DME,DME,ENROUTE,112000,57X,1081000,1018000,,,,,125,-28.10429,140.19965,135,YM,,,AU
oqk-dme-pa,OQK,Noatak DME,DME,ENROUTE,110200,39X,1063000,1000000,,,,,125,67.57011,-162.97262,85,PA,,,US
or-dme-nz,OR,Ohura DME,DME,ENROUTE,113000,77X,1101000,1164000,,,,,130,-38.82675,174.80670,1564,NZ,,,NZ
orm-dme-ef,ORM,Orimaa (Helsinki) DME,DME,ENROUTE,117300,120X,1144000,1207000,,,,,130,60.83350,25.76209,273,EF,,,FI
osy-dme-ep,OSY,Olsztyn DME,DME,ENROUTE,116250,109Y,1133000,1070000,,,,,130,53.74667,20.26417,591,EP,,,PL
oyn-dme-pa,OYN,Gold (Nome) DME,DME,ENROUTE,113800,85X,1109000,1172000,,,,,125,64.51251,-165.43244,54,PA,,,US
pan-dme-k2,PAN,Payson DME,DME,ENROUTE,116350,110Y,1134000,1071000,,,,,130,34.25441,-111.33527,5232,K2,,,US
pat-dme-lo,PAT,Patscherkofel DME,DME,ENROUTE,112000,57X,1081000,1018000,,,,,130,47.20857,11.46026,7368,LO,,,AT
pbz-dme-ey,PBZ,Paberze DME,DME,ENROUTE,117250,119Y,1143000,1080000,,,,,130,54.92723,25.23972,815,EY,,,LT
pck-dme-ep,PCK,Plock DME,DME,ENROUTE,117650,123Y,1147000,1084000,,,,,130,52.71167,19.57000,394,EP,,,PL
pe-dme-uu,PE,Petrovskoye DME,DME,ENROUTE,117200,119X,1143000,1206000,,,,,130,51.71833,40.18917,591,UU,,,RU
pep-dme-lw,PEP,Prilep DME,DME,ENROUTE,113750,84Y,1108000,1045000,,,,,130,41.33778,21.44861,2080,LW,,,MK
pgg-dme-es,PGG,Landvetter DME,DME,ENROUTE,113350,80Y,1104000,1041000,,,,,40,57.73261,12.19436,451,ES,,,SE
pjl-dme-es,PJL,Pajala DME,DME,ENROUTE,115350,100Y,1124000,1061000,,,,,130,67.24886,23.06228,594,ES,,,SE
pkr-dme-vn,PKR,Pokhara DME,DME,ENROUTE,112800,75X,1099000,1162000,,,,,130,28.20083,83.98472,2720,VN,,,NP
pl-dme-cy,PL,Pickle Lake DME,DME,ENROUTE,113700,84X,1108000,1171000,,,,,125,51.44361,-90.22278,1261,CY,,,CA
plg-dme-ey,PLG,Palanga DME,DME,ENROUTE,114800,95X,1119000,1182000,,,,,130,55.95653,21.08706,100,EY,,,LT
pmd-dme-ed,PMD,Schwerin-Parchim DME,DME,ENROUTE,117500,122X,1146000,1209000,,,,,40,53.42505,11.78496,170,ED,,,DE
pmi-dme-sb,PMI,Para De Minas DME,DME,ENROUTE,113700,84X,1108000,1171000,,,,,150,-19.84232,-44.60684,2933,SB,,,BR
pni-dme-pt,PNI,Pohnpei DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,130,6.98348,158.20212,10,PT,,,FM
pnn-dme-k6,PNN,Princeton DME,DME,ENROUTE,114300,90X,1114000,1177000,,,,,40,45.32920,-67.70419,398,K6,,,US
po-dme-uu,PO,Pochinok DME,DME,ENROUTE,114900,96X,1120000,1183000,,,,,130,57.71306,34.97222,689,UU,,,RU
poy-dme-lf,POY,Orly (Paris) DME,DME,ENROUTE,112150,58Y,1082000,1145000,,,,,25,48.73014,2.38978,327,LF,,,FR
pp-dme-nz,PP,Paraparaumu DME,DME,ENROUTE,117300,120X,1144000,1207000,,,,,125,-40.90278,174.98194,38,NZ,,,NZ
pqd-dme-rj,PQD,Tateyama DME,DME,ENROUTE,112500,72X,1096000,1159000,,,,,130,34.94623,139.89532,600,RJ,,,JP
psi-dme-k5,PSI,Pontiac DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,40,42.70086,-83.53277,1149,K5,,,US
psk-dme-lk,PSK,Pisek DME,DME,ENROUTE,117600,123X,1147000,1210000,,,,,125,49.78497,14.03475,2300,LK,,,CZ
pti-dme-ug,PTI,Poti DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,130,42.16167,41.69722,100,UG,,,GE
ptn-dme-vi,PTN,Pantnagar DME,DME,ENROUTE,112200,59X,1083000,1020000,,,,,40,29.03097,79.47367,764,VI,,,IN
pvo-dme-ef,PVO,Porvoo DME,DME,ENROUTE,112800,75X,1099000,1162000,,,,,130,60.29438,25.58848,121,EF,,,FI
rae-dme-es,RAE,Ramsele DME,DME,ENROUTE,116700,114X,1138000,1201000,,,,,130,63.59828,16.41333,1187,ES,,,SE
raf-dme-oi,RAF,Rafsanjan DME,DME,ENROUTE,112300,70X,1094000,1157000,,,,,40,30.30275,56.05564,5290,OI,,,IR
ram-dme-ek,RAM,Ramme DME,DME,ENROUTE,111850,55Y,1079000,1142000,,,,,130,56.47837,8.18736,60,EK,,,DK
raw-dme-lo,RAW,Rabenwald DME,DME,ENROUTE,112150,58Y,1082000,1145000,,,,,130,47.28184,15.77304,3475,LO,,,AT
rba-dme-k3,RBA,Robinson DME,DME,ENROUTE,108200,19X,1043000,980000,,,,,40,39.85092,-95.42355,1126,K3,,,US
rgi-dme-sb,RGI,Registro DME,DME,ENROUTE,113000,77X,1101000,1164000,,,,,150,-24.53006,-47.84203,82,SB,,,BR
rkn-dme-eh,RKN,Rekken DME,DME,ENROUTE,116800,115X,1139000,1202000,,,,,130,52.13320,6.76388,100,EH,,,NL
rml-dme-vc,RML,Ratmalana DME,DME,ENROUTE,112700,74X,1098000,1161000,,,,,40,6.83028,79.88333,110,VC,,,LK
rmn-dme-li,RMN,Miramare (Rimini) DME,DME,ENROUTE,108800,25X,1049000,986000,,,,,40,44.01697,12.62108,52,LI,,,IT
ron-dme-es,RON,Ronneby DME,DME,ENROUTE,109200,29X,1053000,990000,,,,,40,56.25428,15.26358,195,ES,,,SE
ror-dme-pt,ROR,Koror DME,DME,ENROUTE,115700,104X,1128000,1191000,,,,,125,7.36870,134.55028,183,PT,,,PW
roz-dme-lb,ROZ,Rozhen DME,DME,ENROUTE,115150,98Y,1122000,1059000,,,,,130,41.69750,24.73833,5900,LB,,,BG
rsr-dme-oi,RSR,Ramsar DME,DME,ENROUTE,115500,102X,1126000,1189000,,,,,130,36.90347,50.68044,-21,OI,,,IR
rut-dme-k6,RUT,Rutland DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,25,43.52677,-72.95072,805,K6,,,US
rvc-dme-lk,RVC,Revnicov DME,DME,ENROUTE,114650,93Y,1117000,1054000,,,,,40,50.18699,13.79168,1696,LK,,,CZ
rvn-dme-uk,RVN,Rivne DME,DME,ENROUTE,114650,93Y,1117000,1054000,,,,,130,50.60886,26.14525,791,UK,,,UA
rvs-dme-um,RVS,Ravanichskaya Slabada DME,DME,ENROUTE,113350,80Y,1104000,1041000,,,,,40,53.91486,28.57836,800,UM,,,BY
