icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a0ac8a,N1420V,Rockwell,690B Turbo Commander,AC90,11524,L2T,,,2022-01-31,
a0c80c,N15CD,Rockwell,690A Turbo Commander,AC90,11177,L2T,,,2022-12-31,
a0c96c,N15SF,Rockwell,690B Turbo Commander,AC90,11528,L2T,,,2024-07-31,1979-01-01
a0f570,N161AL,Rockwell,690A Turbo Commander,AC90,11210,L2T,WIL,,,
a0f927,N162AL,Rockwell,690A Turbo Commander,AC90,11231,L2T,,,2024-07-31,1975-01-01
a10d26,N167R,Rockwell,690B Turbo Commander,AC90,11437,L2T,,,2023-03-31,1978-01-01
a1249f,N173DB,Rockwell,690B Turbo Commander,AC90,11485,L2T,,,,
a1575a,N186E,Rockwell,690B Turbo Commander,AC90,11566,L2T,,,2023-04-30,1979-01-01
a182c4,N197GB,Rockwell,690A Turbo Commander,AC90,11282,L2T,,,2022-11-30,1975-01-01
a190be,N20MA,Rockwell,690B Turbo Commander,AC90,11514,L2T,,,2023-09-30,1978-01-01
a1cadb,N2141B,Rockwell,690B Turbo Commander,AC90,11484,L2T,,,,
a1cf1e,N2155B,Rockwell,690 Turbo Commander,AC90,11046,L2T,,,,
a1d85e,N218MS,Rockwell,695 Jetprop Commander,AC95,95041,L2T,,,2024-01-31,1981-01-01
a1e987,N222ME,Rockwell,690A Turbo Commander,AC90,11338,L2T,,,,
a1f059,N224EZ,Rockwell,695B Jetprop Commander,AC95,96206,L2T,,,2022-01-31,1985-01-01
a1f4b3,N225MM,Rockwell,690B Turbo Commander,AC90,11462,L2T,,,2022-04-30,1978-01-01
a22ddb,N24CC,Rockwell,690A Turbo Commander,AC90,11201,L2T,,,,
a22e4e,N24GT,Rockwell,690A Turbo Commander,AC90,11254,L2T,,,2023-04-30,1975-01-01
a2555c,N25CE,Rockwell,690B Turbo Commander,AC90,11400,L2T,,,2024-07-31,1977-01-01
a256db,N25TN,Rockwell,695 Jetprop Commander,AC95,95013,L2T,,,2023-08-31,
a25baa,N251ES,Rockwell,690A Turbo Commander,AC90,11251,L2T,,,2024-01-31,1975-01-01
a280f6,N260WE,Rockwell,690B Turbo Commander,AC90,11536,L2T,,,,
a29a79,N267RD,Rockwell,690B Turbo Commander,AC90,11456,L2T,,,2024-02-29,1978-01-01
a2cd4e,N28TC,Rockwell,690B Turbo Commander,AC90,11449,L2T,,,,
a2f3bb,N29GD,Rockwell,690D Turbo Commander,AC90,15035,L2T,,,2022-11-30,1983-01-01
a3402e,N30854,Rockwell,690A Turbo Commander,AC90,11229,L2T,,,2024-08-31,
a344a5,N31BV,Rockwell,690A Turbo Commander,AC90,11315,L2T,,,2024-01-31,
a344d7,N31DV,Rockwell,690A Turbo Commander,AC90,11154,L2T,,,,
a34670,N31WD,Rockwell,690B Turbo Commander,AC90,11353,L2T,,,,
a36c02,N32AL,Rockwell,690A Turbo Commander,AC90,11336,L2T,WIL,,2023-10-31,1976-01-01
a36c8e,N32GA,Rockwell,690A Turbo Commander,AC90,11215,L2T,,,2021-11-30,1974-01-01
a36d4c,N32PR,Rockwell,690A Turbo Commander,AC90,11332,L2T,,,,
a36dfc,N32WS,Rockwell,690A Turbo Commander,AC90,11339,L2T,,,2022-01-31,1976-01-01
a39b00,N331RC,Rockwell,690A Turbo Commander,AC90,11137,L2T,,,2024-03-31,1973-01-01
a3a2c4,N333UP,Rockwell,695A Jetprop Commander,AC95,96015,L2T,,,2023-12-31,
a40070,N357ST,Rockwell,695A Jetprop Commander,AC95,95074,L2T,,,,
a40ac1,N36JF,Rockwell,690B Turbo Commander,AC90,11478,L2T,,,2023-09-30,1978-01-01
