icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
aaf665,N805WA,McDonnell Douglas,MD-83,MD83,53470,L2J,,,2021-10-31,1996-01-01
aafa1c,N806WA,McDonnell Douglas,MD-83,MD83,53251,L2J,WAL,,2022-09-30,1991-01-01
aafc31,N807DH,McDonnell Douglas,DC-8-73CF,DC87,45990,L4J,HVY,,,1968-07-01
aafdd3,N807WA,McDonnell Douglas,MD-83,MD83,53093,L2J,,,,
ab018a,N808WA,McDonnell Douglas,MD-83,MD83,53044,L2J,,,2024-01-31,1990-01-01
ab248a,N817NA,McDonnell Douglas,DC-8-72,DC87,46082,L4J,,,2023-10-31,1969-01-01
ab3def,N823VV,McDonnell Douglas,DC-10-40,DC10,47823,L3J,,,2021-11-30,
ab5de4,N831US,McDonnell Douglas,MD-83,MD83,49791,L2J,JUS,,2023-01-31,1989-01-01
ab6fd1,N836NA,McDonnell Douglas,F-15B Eagle,F15,74-0141,L2J,,,2023-10-31,
abb0a1,N852V,McDonnell Douglas,DC-10-40,DC10,47852,L3J,,,2024-01-31,1980-01-01
abd325,N861GA,McDonnell Douglas,MD-83,MD83,49557,L2J,AAY,,2022-06-30,1987-01-01
abd6dc,N862GA,McDonnell Douglas,MD-83,MD83,49556,L2J,AAY,,2022-06-30,1987-01-01
abda93,N863GA,McDonnell Douglas,MD-83,MD83,49911,L2J,AAY,,2022-06-30,
abde4a,N864GA,McDonnell Douglas,MD-83,MD83,49912,L2J,AAY,,2023-09-30,1989-01-01
abe1e7,N865F,McDonnell Douglas,DC-8-63F,DC86,46088,L4J,,,2022-08-31,1969-01-01
abe201,N865GA,McDonnell Douglas,MD-83,MD83,49998,L2J,AAY,,,
abe5b8,N866GA,McDonnell Douglas,MD-83,MD83,49910,L2J,AAY,,2023-09-30,1989-01-01
abf0dd,N869GA,McDonnell Douglas,MD-83,MD83,53294,L2J,AAY,,,
abfaa4,N871GA,McDonnell Douglas,MD-83,MD83,53296,L2J,AAY,,,
abfe5b,N872GA,McDonnell Douglas,MD-83,MD83,53295,L2J,AAY,,,
abff5d,N872SJ,McDonnell Douglas,DC-8-72,DC87,46067,L4J,,,2023-07-31,
ac05c9,N874GA,McDonnell Douglas,MD-83,MD83,49643,L2J,AAY,,,
ac0d37,N876GA,McDonnell Douglas,MD-83,MD83,53469,L2J,AAY,,2022-09-30,1995-01-01
ac10ee,N877GA,McDonnell Douglas,MD-83,MD83,53467,L2J,AAY,,2022-06-30,1994-01-01
ac14a5,N878GA,McDonnell Douglas,MD-83,MD83,53487,L2J,AAY,,,
ac185c,N879GA,McDonnell Douglas,MD-83,MD83,53486,L2J,AAY,,,
ac1e2e,N880DP,McDonnell Douglas,MD-83,MD83,49504,L2J,,,,
ac2223,N881GA,McDonnell Douglas,MD-83,MD83,49708,L2J,AAY,,2023-09-30,1988-01-01
ac26df,N882SM,McDonnell Douglas,DC-10-30F,DC10,46978,L3J,,,2022-03-31,
ac2991,N883GA,McDonnell Douglas,MD-83,MD83,49710,L2J,AAY,,2022-06-30,1988-01-01
ac2d48,N884GA,McDonnell Douglas,MD-83,MD83,49401,L2J,AAY,,,
ac2dde,N884NA,McDonnell Douglas,F-15D Eagle,F15,78-0564,L2J,,,2023-04-30,
ac3195,N885NA,McDonnell Douglas,F-15D Eagle,F15,78-0565,L2J,,,2023-04-30,
ac34b6,N886GA,McDonnell Douglas,MD-83,MD83,49931,L2J,AAY,,2022-06-30,1990-01-01
ac3677,N8860,McDonnell Douglas,DC-9-15,DC91,45797,L2J,,,2023-10-31,
ac386d,N887GA,McDonnell Douglas,MD-83,MD83,49932,L2J,AAY,,2022-06-30,1990-01-01
ac49a2,N891GA,McDonnell Douglas,MD-82,MD82,49423,L2J,AAY,,,
ac6082,N897NA,McDonnell Douglas,F-15D Eagle,F15,79-0007,L2J,,,2023-04-30,
ac6f7c,N900DE,McDonnell Douglas,MD-88,MD88,53372,L2J,DAL,,2022-12-31,1992-01-01
ac732f,N901DA,McDonnell Douglas,MD-90-30,MD90,53381,L2J,DAL,,,
ac7333,N901DE,McDonnell Douglas,MD-88,MD88,53378,L2J,DAL,,2023-03-31,1992-01-01
ac76ea,N902DE,McDonnell Douglas,MD-88,MD88,53379,L2J,DAL,,2023-06-30,1992-01-01
ac7aa1,N903DE,McDonnell Douglas,MD-88,MD88,53380,L2J,DAL,,2023-05-31,1992-01-01
ac7e3f,N904CE,McDonnell Douglas,DC-9-32F,DC93,47040,L2J,,,2022-10-31,1967-01-01
ac7e54,N904DA,McDonnell Douglas,MD-90-30,MD90,53384,L2J,DAL,,,
ac7e58,N904DE,McDonnell Douglas,MD-88,MD88,53409,L2J,DAL,,2023-08-31,1992-01-01
ac7e5e,N904DL,McDonnell Douglas,MD-88,MD88,49535,L2J,DAL,,2021-11-30,1987-01-01
ac820b,N905DA,McDonnell Douglas,MD-90-30,MD90,53385,L2J,DAL,,2023-08-31,1995-01-01
ac820f,N905DE,McDonnell Douglas,MD-88,MD88,53410,L2J,DAL,,2023-08-31,1992-01-01
ac8215,N905DL,McDonnell Douglas,MD-88,MD88,49536,L2J,DAL,,,
ac85c2,N906DA,McDonnell Douglas,MD-90-30,MD90,53386,L2J,DAL,,,
ac85c6,N906DE,McDonnell Douglas,MD-88,MD88,53415,L2J,DAL,,2021-11-30,1992-01-01
ac85cc,N906DL,McDonnell Douglas,MD-88,MD88,49537,L2J,DAL,,,
ac8979,N907DA,McDonnell Douglas,MD-90-30,MD90,53387,L2J,DAL,,,
ac897d,N907DE,McDonnell Douglas,MD-88,MD88,53416,L2J,DAL,,2021-11-30,1992-01-01
ac8983,N907DL,McDonnell Douglas,MD-88,MD88,49538,L2J,DAL,,,
ac8d30,N908DA,McDonnell Douglas,MD-90-30,MD90,53388,L2J,DAL,,2021-11-30,1995-01-01
ac8d34,N908DE,McDonnell Douglas,MD-88,MD88,53417,L2J,DAL,,2022-05-31,1992-01-01
ac8d3a,N908DL,McDonnell Douglas,MD-88,MD88,49539,L2J,DAL,,,
ac90e7,N909DA,McDonnell Douglas,MD-90-30,MD90,53389,L2J,DAL,,2022-06-30,1995-01-01
ac90eb,N909DE,McDonnell Douglas,MD-88,MD88,53418,L2J,DAL,,2022-05-31,1992-01-01
ac96fb,N910DE,McDonnell Douglas,MD-88,MD88,53419,L2J,DAL,,2022-05-31,1992-01-01
ac9701,N910DL,McDonnell Douglas,MD-88,MD88,49541,L2J,DAL,,,
ac9703,N910DN,McDonnell Douglas,MD-90-30,MD90,53390,L2J,DAL,,2022-09-30,1995-01-01
ac9aae,N911DA,McDonnell Douglas,MD-90-30,MD90,53391,L2J,DAL,,2022-09-30,1995-01-01
ac9ab2,N911DE,McDonnell Douglas,MD-88,MD88,49967,L2J,DAL,,2022-06-30,1992-01-01
ac9ab8,N911DL,McDonnell Douglas,MD-88,MD88,49542,L2J,DAL,,2023-08-31,1987-01-01
ac9e69,N912DE,McDonnell Douglas,MD-88,MD88,49997,L2J,DAL,,2022-06-30,1992-01-01
ac9e6f,N912DL,McDonnell Douglas,MD-88,MD88,49543,L2J,DAL,,,
ac9e71,N912DN,McDonnell Douglas,MD-90-30,MD90,53392,L2J,DAL,,2023-12-31,1996-01-01
aca220,N913DE,McDonnell Douglas,MD-88,MD88,49956,L2J,DAL,,2022-09-30,1993-01-01
aca226,N913DL,McDonnell Douglas,MD-88,MD88,49544,L2J,DAL,,2022-05-31,1988-01-01
aca228,N913DN,McDonnell Douglas,MD-90-30,MD90,53393,L2J,DAL,,2022-06-30,1996-01-01
aca5dd,N914DL,McDonnell Douglas,MD-88,MD88,49545,L2J,DAL,,,
aca5df,N914DN,McDonnell Douglas,MD-90-30,MD90,53394,L2J,DAL,,2022-09-30,1996-01-01
aca97a,N915CK,McDonnell Douglas,DC-9-15F,DC91,47086,L2J,,,2022-01-31,1967-01-01
aca98e,N915DE,McDonnell Douglas,MD-88,MD88,53420,L2J,DAL,,2023-03-31,1993-01-01
aca994,N915DL,McDonnell Douglas,MD-88,MD88,49546,L2J,DAL,,,
