icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a51af2,N428SL,Bell,429 GlobalRanger,B429,57014,H2T,,,,
a51b07,N428TG,Bell,407,B407,53884,H1T,,,2022-07-31,2008-01-01
a51c0d,N4282Z,Bell,206L-3 LongRanger III,B06,51499,H1T,,,2022-02-28,1999-01-01
a51d13,N429AE,Bell,206L-4 LongRanger IV,B06,52428,H1T,,,2023-05-31,2011-01-01
a51d1e,N429AR,Bell,429 GlobalRanger,B429,57035,H2T,,,2023-07-31,2011-01-01
a51d2f,N429BH,Bell,429 GlobalRanger,B429,57005,H2T,TXB,,,
a51d45,N429CE,Bell,206B JetRanger II,B06,2806,H1T,,,2023-01-31,
a51d46,N429CF,Bell,429 GlobalRanger,B429,57128,H2T,,,2024-01-31,2013-01-01
a51dc0,N429HC,Bell,429 GlobalRanger,B429,57019,H2T,,,2023-01-31,2010-01-01
a51dc3,N429HF,Bell,429 GlobalRanger,B429,57169,H2T,,,2023-09-30,2013-01-01
a51dd9,N429JC,Bell,429 GlobalRanger,B429,57021,H2T,,,2022-12-31,2010-01-01
a51df9,N429KK,Bell,429 GlobalRanger,B429,57327,H2T,TXB,,,
a51e0d,N429LE,Bell,429 GlobalRanger,B429,57272,H2T,,,2021-12-31,2015-01-01
a51e2a,N429MJ,Bell,429 GlobalRanger,B429,57096,H2T,,,2022-12-31,2012-01-01
a51e33,N429MT,Bell,407,B407,54129,H1T,,,2022-08-31,2013-01-01
a51e3b,N429NA,Bell,429 GlobalRanger,B429,57009,H2T,,,2022-11-30,2010-01-01
a51e5b,N429PH,Bell,407,B407,53772,H1T,,,2023-03-31,2007-01-01
a51e90,N429RL,Bell,429 GlobalRanger,B429,57190,H2T,,,2023-08-31,2014-01-01
a51ea9,N429SL,Bell,429 GlobalRanger,B429,57007,H2T,,,2023-04-30,2010-01-01
a51ebb,N429TD,Bell,427,B427,56080,H2T,,,2022-01-31,2010-01-01
a51ebd,N429TF,Bell,429 GlobalRanger,B429,57229,H2T,,,,
a51ec0,N429TJ,Bell,429 GlobalRanger,B429,57113,H2T,,,,
a51ecd,N429TX,Bell,429 GlobalRanger,B429,57018,H2T,,,2023-04-30,
a51f0e,N429WM,Bell,429 GlobalRanger,B429,57056,H2T,,,2022-01-31,2011-01-01
a51f10,N429WP,Bell,429 GlobalRanger,B429,57318,H2T,,,2023-12-31,2017-01-01
a51f37,N429YC,Bell,429 GlobalRanger,B429,57172,H2T,,,2023-09-30,2013-01-01
a51f4e,N429ZA,Bell,206L-1 LongRanger II,B06,45375,H1T,,,2023-06-30,1980-01-01
a520ca,N43AE,Bell,206L-1 LongRanger II,B06,45187,H1T,,,2021-08-31,1978-01-01
a520fb,N43CD,Bell,TH-13T Sioux,B47G,3698,H1P,,,,
a52103,N43CM,Bell,206B JetRanger II,B06,2025,H1T,,,,
a5217c,N43HH,Bell,206B JetRanger II,B06,1585,H1T,,,2021-10-31,1975-01-01
a521d9,N43MA,Bell,206B-3 JetRanger III,B06,4156,H1T,,,2023-03-31,1991-01-01
a52252,N43RX,Bell,407,B407,53505,H1T,,,,
a52323,N430AE,Bell,206L-4 LongRanger IV,B06,52430,H1T,,,2023-05-31,2011-01-01
a52325,N430AG,Bell,430,B430,49045,H2T,,,,
a52328,N430AK,Bell,430,B430,49075,H2T,,,,
a5233f,N430BH,Bell,UH-1H Iroquois,UH1,65-09702,H1T,BRG,,2022-08-31,1965-01-01
a52356,N430CF,Bell,430,B430,49118,H2T,,,2022-09-30,2006-01-01
a5235c,N430CM,Bell,430,B430,49090,H2T,,,2022-08-31,
a52362,N430CT,Bell,430,B430,49089,H2T,,,2022-09-30,2002-01-01
a52398,N430EX,Bell,430,B430,49001,H2T,,,,
a523c8,N430GV,Bell,430,B430,49122,H2T,,,,
a523d3,N430HF,Bell,430,B430,49052,H2T,,,,
a52461,N430NY,Bell,430,B430,49068,H2T,GRY,,2022-07-31,2000-01-01
a5246b,N430PH,Bell,407,B407,53870,H1T,,,2022-09-30,2008-01-01
a524bc,N430SP,Bell,430,B430,49083,H2T,,,2022-10-31,2001-01-01
a524c0,N430ST,Bell,430,B430,49071,H2T,,,2023-02-28,2000-01-01
a524e8,N430UH,Bell,430,B430,49056,H2T,,,2023-04-30,1999-01-01
a52507,N430VP,Bell,430,B430,49005,H2T,RCP,,2023-02-28,
a5251a,N430WH,Bell,430,B430,49114,H2T,,,2022-03-31,2006-01-01
a5252b,N430X,Bell,430,B430,49058,H2T,,,,
a52537,N430XM,Bell,430,B430,49073,H2T,,,,
a526da,N431AE,Bell,206L-4 LongRanger IV,B06,52441,H1T,,,2022-01-31,2012-01-01
a526e0,N431AL,Bell,407,B407,53923,H1T,,,,
a52708,N431CA,Bell,206B JetRanger II,B06,2517,H1T,,,2022-02-28,1978-01-01
a5278a,N431HF,Bell,430,B430,49051,H2T,,,2023-11-30,1999-01-01
a527da,N431LL,Bell,430,B430,49128,H2T,,,2021-10-31,2008-01-01
a5281a,N431P,Bell,407,B407,53857,H1T,,,2022-09-30,2008-01-01
a52870,N431SL,Bell,430,B430,49023,H2T,,,2022-11-30,1997-01-01
a5291c,N431ZH,Bell,UH-1H Iroquois,UH1,13902,H1T,,,2022-10-31,
a529d4,N43142,Bell,206B JetRanger II,B06,1577,H1T,,,2022-01-31,1977-01-01
a52b41,N432HF,Bell,430,B430,49064,H2T,,,2023-05-31,2000-01-01
a52b65,N432JS,Bell,407,B407,54320,H1T,,,2024-01-31,2011-01-01
a52bcf,N432NY,Bell,430,B430,49087,H2T,,,2022-10-31,2001-01-01
a52bd9,N432PH,Bell,407,B407,53681,H1T,,,2022-03-31,2005-01-01
a52c49,N432TV,Bell,206B JetRanger II,B06,3286,H1T,,,2023-04-30,1981-01-01
a52e03,N4328G,Bell,CH-118,UH1,3220,H1T,,,,
a52f1c,N433JS,Bell,407,B407,54613,H1T,,,2022-01-31,2015-01-01
a52f70,N433NA,Bell,UH-1H Iroquois,UH1,65-09992,H1T,,,,
a52f88,N433P,Bell,407,B407,53861,H1T,,,2023-03-31,2008-01-01
a52f90,N433PH,Bell,407,B407,53421,H1T,,,2022-09-30,2000-01-01
a5306b,N433YB,Bell,UH-1H Iroquois,UH1,10920,H1T,,,,
a531b7,N4338D,Bell,206L-3 LongRanger III,B06,51560,H1T,,,2023-04-30,1992-01-01
a53206,N434AM,Bell,407,B407,54407,H1T,,,2022-10-31,2013-01-01
a53347,N434PH,Bell,407,B407,53773,H1T,,,2023-05-31,2007-01-01
a535b6,N435AE,Bell,206L-4 LongRanger IV,B06,52446,H1T,,,2021-11-30,2012-01-01
a5394a,N4359F,Bell,212,B212,31117,H2T,,,2021-11-30,
a5396d,N436AE,Bell,206L-4 LongRanger IV,B06,52447,H1T,,,2022-08-31,2012-01-01
