icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a480a1,N39BZ,Aero Vodochody,L-39 Albatros,L39,432925,L1J,,,2022-08-31,1984-01-01
a480b6,N39CV,Aero Vodochody,L-39 Albatros,L39,332450,L1J,,,2021-09-30,1983-01-01
a480ba,N39CZ,Aero Vodochody,L-39 Albatros,L39,834271,L1J,,,2024-01-31,1988-01-01
a480c0,N39DE,Aero Vodochody,L-29 Delfin,L29,3243,L1J,,,2023-09-30,1969-01-01
a480d8,N39ED,Aero Vodochody,L-39C Albatros,L39,831148,L1J,,,,
a480ea,N39EX,Aero Vodochody,L-39 Albatros,L39,031629,L1J,,,2022-07-31,1980-01-01
a48126,N39HG,Aero Vodochody,L-39C Albatros,L39,035118,L1J,,,,
a48142,N39JK,Aero Vodochody,L-39C Albatros,L39,432820,L1J,,,2021-11-30,1984-01-01
a4814c,N39JV,Aero Vodochody,L-39C Albatros,L39,533633,L1J,,,2021-11-30,1985-01-01
a48161,N39KR,Aero Vodochody,L-39C Albatros,L39,533219,L1J,,,2024-04-30,1985-01-01
a4817f,N39LW,Aero Vodochody,L-39 Albatros,L39,132039,L1J,,,2023-07-31,1981-01-01
a48199,N39MX,Aero Vodochody,L-39C Albatros,L39,931532,L1J,,,,
a481a8,N39NM,Aero Vodochody,L-39C Albatros,L39,332445,L1J,,,,
a481ff,N39RZ,Aero Vodochody,L-39 Albatros,L39,731003,L1J,,,2021-08-31,1977-01-01
a48210,N39SR,Aero Vodochody,L-39 Albatros,L39,332508,L1J,,,2022-09-30,1984-01-01
a48233,N39UA,Aero Vodochody,L-39 Albatros,L39,132117,L1J,,,2023-05-31,1981-01-01
a4824e,N39VC,Aero Vodochody,L-39 Albatros,L39,2314,L1J,,,2023-01-31,1984-01-01
a48253,N39VH,Aero Vodochody,L-39 Albatros,L39,232141,L1J,,,2023-04-30,1982-01-01
a48257,N39VM,Aero Vodochody,L-39 Albatros,L39,131936,L1J,,,2022-01-31,1981-01-01
a4826a,N39WF,Aero Vodochody,L-39 Albatros,L39,232218,L1J,,,2024-06-30,1982-01-01
a48287,N39XK,Aero Vodochody,L-39C Albatros,L39,332441,L1J,,,,
a48293,N39XX,Aero Vodochody,L-39C Albatros,L39,332628,L1J,,,2024-04-30,1983-01-01
a482b0,N39ZA,Aero Vodochody,L-39ZA Albatros,L39,5240,L1J,,,2021-12-31,1992-01-01
a48509,N390ZA,Aero Vodochody,L-39ZA Albatros,L39,332644,L1J,,,2023-04-30,1983-01-01
a488c0,N391ZA,Aero Vodochody,L-39 Albatros,L39,132015,L1J,,,2023-04-30,1981-01-01
a48e00,N393AT,Aero Vodochody,L-39 Albatros,L39,432940,L1J,,,2022-04-30,1984-01-01
a4918c,N3939L,Aero Vodochody,L-29 Delfin,L29,490902,L1J,,,,
a4939a,N394WA,Aero Vodochody,L-39C Albatros,L39,533237,L1J,,,2024-05-31,1985-01-01
a493e5,N394ZA,Aero Vodochody,L-39ZA Albatros,L39,132033,L1J,,,,
a4979c,N395ZA,Aero Vodochody,L-39ZA Albatros,L39,232403,L1J,,,2021-12-31,1982-01-01
a49f0a,N397ZA,Aero Vodochody,L-39ZA Albatros,L39,232412,L1J,,,2024-02-29,1982-01-01
a4a678,N399ZA,Aero Vodochody,L-39ZA Albatros,L39,332641,L1J,,,2024-04-30,1983-01-01
a4b298,N401ZA,Aero Vodochody,L-39ZA Albatros,L39,132027,L1J,,,2023-08-31,1981-01-01
a4b64f,N402ZA,Aero Vodochody,L-39ZA Albatros,L39,332629,L1J,,,2023-01-31,
a4ba06,N403ZA,Aero Vodochody,L-39ZA Albatros,L39,332635,L1J,,,2023-03-31,1983-01-01
a4bed3,N4047J,Aero Vodochody,L-29 Delfin,L29,491119,L1J,,,2023-04-30,
a4c174,N405ZA,Aero Vodochody,L-39ZA Albatros,L39,332647,L1J,,,2024-02-29,1983-01-01
a4d179,N40973,Aero Vodochody,L-29 Delfin,L29,294677,L1J,,,2022-06-30,
a4d1cb,N41AD,Aero Vodochody,L-29 Delfin,L29,893141,L1J,,,2022-02-28,1968-01-01
a4d316,N41PK,Aero Vodochody,L-29 Delfin,L29,1902,L1J,,,2022-05-31,1966-01-01
a50218,N4213A,Aero Vodochody,L-39C Albatros,L39,0105,L1J,,,2023-04-30,1974-01-01
a51da7,N429GC,Aero Vodochody,L-29 Delfin,L29,591311,L1J,,,2023-04-30,1964-01-01
a523e6,N430J,Aero Vodochody,L-39C Albatros,L39,232205,L1J,,,,
a529a8,N4313T,Aero Vodochody,L-39C Albatros,L39,135237,L1J,,,,
a52d37,N4322N,Aero Vodochody,L-39 Albatros,L39,432907,L1J,,,2023-08-31,1984-01-01
a52d3d,N4322U,Aero Vodochody,L-39 Albatros,L39,432844,L1J,,,2022-03-31,1984-01-01
a52d5a,N4323N,Aero Vodochody,L-29 Delfin,L29,194145,L1J,,,,
a52e13,N4328Y,Aero Vodochody,L-39C Albatros,L39,432821,L1J,,,2023-03-31,1984-01-01
a5353e,N43461,Aero Vodochody,L-29 Delfin,L29,591636,L1J,,,2024-01-31,1965-01-01
a53835,N4351J,Aero Vodochody,L-39C Albatros,L39,332501,L1J,,,2023-09-30,1983-01-01
a53fd8,N43722,Aero Vodochody,L-39 Albatros,L39,731012,L1J,,,2023-03-31,1977-01-01
a5449f,N439AT,Aero Vodochody,L-39C Albatros,L39,530531,L1J,,,2023-01-31,1975-01-01
a544e0,N439DH,Aero Vodochody,L-39C Albatros,L39,630707,L1J,,,2021-10-31,1976-01-01
a545ab,N439ML,Aero Vodochody,L-39ZO Albatros,L39,731020,L1J,,,2022-01-31,1979-01-01
a54615,N439RS,Aero Vodochody,L-39C Albatros,L39,131907,L1J,,,2022-10-31,1981-01-01
a548c1,N44F,Aero Vodochody,L-39C Albatros,L39,633725,L1J,,,,
a54a63,N44XT,Aero Vodochody,L-39ZO Albatros,L39,831123-PA,L1J,,,,
a54f1e,N441JB,Aero Vodochody,L-39C Albatros,L39,533630,L1J,,,2022-10-31,1985-01-01
a556b5,N443KT,Aero Vodochody,L-29C Delfin,L29,892876,L1J,,,2022-09-30,1968-01-01
a55ff0,N44529,Aero Vodochody,L-39 Albatros,L39,432938,L1J,,,,
a582f2,N454WF,Aero Vodochody,L-39C Albatros,L39,432849,L1J,,,2022-08-31,1984-01-01
a58664,N455TM,Aero Vodochody,L-39ZO Albatros,L39,831116,L1J,,,,
a5bf92,N47JJ,Aero Vodochody,L-29 Delfin,L29,591705,L1J,,,,
a60e5c,N49GG,Aero Vodochody,L-39C Albatros,L39,132120,L1J,,,,
a60eda,N49MH,Aero Vodochody,L-39 Albatros,L39,834558,L1J,,,2023-07-31,
a630ef,N4985Z,Aero Vodochody,L-29S Delfin,L29,491165,L1J,,,,
a637e9,N50DG,Aero Vodochody,L-29 Delfin,L29,892817,L1J,,,,
a639ba,N50XX,Aero Vodochody,L-39C Albatros,L39,931331,L1J,,,2023-01-31,1979-01-01
a63cd4,N5004,Aero Vodochody,L-29C Delfin,L29,395004,L1J,,,2024-03-31,
a64b85,N50422,Aero Vodochody,L-29 Delfin,L29,893044,L1J,,,,
a65b1e,N5088F,Aero Vodochody,L-29 Delfin,L29,893144,L1J,,,,
a66317,N510SZ,Aero Vodochody,L-39C Albatros,L39,433134,L1J,,,2023-07-31,1984-01-01
a6d359,N539RF,Aero Vodochody,L-39 Albatros,L39,031630,L1J,,,2024-01-31,1980-01-01
a7059a,N55107,Aero Vodochody,L-39 Albatros,L39,433136,L1J,,,,
a70fc1,N554RC,Aero Vodochody,L-39 Albatros,L39,330208,L1J,,,2023-05-31,1973-01-01
a74767,N5683D,Aero Vodochody,L-39C Albatros,L39,931529,L1J,,,2023-12-31,1979-01-01
a74956,N569LC,Aero Vodochody,L-29 Delfin,L29,093816,L1J,,,2022-01-31,
a74e26,N57XJ,Aero Vodochody,L-39C Albatros,L39,432827,L1J,,,2021-10-31,1984-01-01
a74e33,N57XX,Aero Vodochody,L-39C Albatros,L39,332518,L1J,,,,1983-01-01
a776ed,N580LL,Aero Vodochody,L-39C Albatros,L39,432921,L1J,,,,
a78802,N5846V,Aero Vodochody,L-39C Albatros,L39,432826,L1J,,,2022-09-30,1984-01-01
a7b398,N5959L,Aero Vodochody,L-29 Delfin,L29,0909,L1J,,,2021-12-31,1965-01-01
a7c796,N600DM,Aero Vodochody,L-39 Albatros,L39,432935,L1J,,,2023-01-31,1984-01-01
a7ee88,N61XX,Aero Vodochody,L-39C Albatros,L39,332520,L1J,,,2022-11-30,1983-01-01
a7f4f7,N6111G,Aero Vodochody,L-39 Albatros,L39,432941,L1J,,,2022-04-30,1984-01-01
a81452,N62EK,Aero Vodochody,L-39 Albatros,L39,730915,L1J,,,,
a81d30,N6216T,Aero Vodochody,L-29 Delfin,L29,1419,L1J,,,2023-10-31,1967-01-01
a82475,N6235M,Aero Vodochody,L-29 Delfin,L29,294686,L1J,,,2023-04-30,1972-01-01
a82e1d,N626SF,Aero Vodochody,L-39C Albatros,L39,533621,L1J,,,2023-10-31,1985-01-01
a8332f,N6274N,Aero Vodochody,L-39C Albatros,L39,530541,L1J,,,2022-01-31,1975-01-01
a83339,N6274Y,Aero Vodochody,L-39C Albatros,L39,530534,L1J,,,,
a83341,N62746,Aero Vodochody,L-39C Albatros,L39,630643,L1J,,,,
a83bc2,N63DV,Aero Vodochody,L-29 Delfin,L29,591416,L1J,,,2021-10-31,1965-01-01
a83c8c,N63MX,Aero Vodochody,L-39C Albatros,L39,432843,L1J,,,2024-03-31,1984-01-01
a83d86,N63XX,Aero Vodochody,L-39C Albatros,L39,332524,L1J,,,2021-09-30,1983-01-01
a85dd7,N6380L,Aero Vodochody,L-39 Albatros,L39,332502,L1J,,,2023-07-31,1983-01-01
a860aa,N639RH,Aero Vodochody,L-39 Albatros,L39,232203,L1J,,,2023-09-30,1982-01-01
a88779,N649JG,Aero Vodochody,L-39C Albatros,L39,232142,L1J,,,,
a88a8a,N65BR,Aero Vodochody,L-29 Delfin,L29,591607,L1J,,,,
a8a361,N656DT,Aero Vodochody,L-39 Albatros,L39,433149,L1J,,,2021-09-30,
a8b204,N66BL,Aero Vodochody,L-39C Albatros,L39,232147,L1J,,,2023-05-31,1982-01-01
a8fa7b,N678LS,Aero Vodochody,L-39C Albatros,L39,430404,L1J,,,2024-06-30,
a901c0,N68KA,Aero Vodochody,L-29 Delfin,L29,993234,L1J,,,,
a901dc,N68LD,Aero Vodochody,L-29 Delfin,L29,893143,L1J,,,,
