icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a7e78b,N60810,Boeing-Stearman,D75N1,ST75,75-3784,L1P,,,2024-05-31,
a7e7f5,N60841,Boeing-Stearman,PT-13A,ST75,75-056,L1P,,,,
a7e819,N60852,Boeing-Stearman,PT-17,ST75,75-3035,L1P,,,,
a7e885,N60885,Boeing-Stearman,PT-17,ST75,75-2757,L1P,,,,
a7ebd3,N60955,Boeing-Stearman,B75N1,ST75,75-1265,L1P,,,2022-06-30,1941-01-01
a7ed3b,N61JP,Boeing-Stearman,A75N1,ST75,75-2140,L1P,,,2023-01-31,1941-01-01
a7edf5,N61S,Boeing-Stearman,N2S-4,ST75,75-3706,L1P,,,2024-04-30,1941-01-01
a7ee40,N61V,Boeing-Stearman,A75N1,ST75,75-984,L1P,,,2023-09-30,1941-01-01
a7f8c4,N61214,Boeing-Stearman,N2S-3,ST75,75-6683,L1P,,,,
a7f931,N61248,Boeing-Stearman,A75N1,ST75,75-7933,L1P,,,2023-09-30,1946-01-01
a7f977,N61268,Boeing-Stearman,A75N1,ST75,75-3259,L1P,,,2024-03-31,1942-01-01
a7f9b6,N61281,Boeing-Stearman,PT-17,ST75,75-403,L1P,,,,
a7fb73,N613S,Boeing-Stearman,E75,ST75,75-7346,L1P,,,2023-08-31,1943-01-01
a7fc56,N61302,Boeing-Stearman,PT-17,ST75,75-2331,L1P,,,,
a7fc77,N61310,Boeing-Stearman,PT-17,ST75,75-1963,L1P,,,,
a7fc80,N61319,Boeing-Stearman,N2S-2,ST75,75-1309,L1P,,,,
a7fc9c,N61322,Boeing-Stearman,A75N1,ST75,75-1635,L1P,,,2021-09-30,1941-01-01
a7fcc2,N61335,Boeing-Stearman,PT-17,ST75,75-2768,L1P,,,,
a7fd0b,N61358,Boeing-Stearman,A75N1,ST75,75-456,L1P,,,2022-10-31,1940-01-01
a7fd0c,N61359,Boeing-Stearman,A75N1,ST75,75-036,L1P,,,2022-01-31,1937-01-01
a80051,N61420,Boeing-Stearman,N2S-4,ST75,75-3358,L1P,,,,
a80076,N61432,Boeing-Stearman,A75N1,ST75,75-728,L1P,,,2023-01-31,
a8009c,N61445,Boeing-Stearman,B75,ST75,75-1335,L1P,,,2022-01-31,1941-01-01
a800e4,N61467,Boeing-Stearman,A75N1,ST75,75-1362,L1P,,,2023-01-31,1941-01-01
a803e6,N61511,Boeing-Stearman,B75,ST75,75-1388,L1P,,,2022-04-30,
a8040d,N61525,Boeing-Stearman,A75N1,ST75,75-1023,L1P,,,2022-10-31,1940-01-01
a8042d,N61532,Boeing-Stearman,N2S-2,ST75,75-1383,L1P,,,,
a80430,N61535,Boeing-Stearman,A75N1,ST75,75-1338,L1P,,,2022-07-31,1941-01-01
a8047a,N61559,Boeing-Stearman,PT-17,ST75,75-340,L1P,,,,
a80779,N61600,Boeing-Stearman,A75N1,ST75,75-1011,L1P,,,2022-07-31,1940-01-01
a8077c,N61603,Boeing-Stearman,A75N1,ST75,75-1016,L1P,,,2022-12-31,1940-01-01
a8077d,N61604,Boeing-Stearman,N2S-1,ST75,75-1033,L1P,,,,
a807c5,N61626,Boeing-Stearman,A75N1,ST75,75-303,L1P,,,2024-01-31,
a8082a,N61652,Boeing-Stearman,PT-17,ST75,75-3880,L1P,,,,
a80853,N61668,Boeing-Stearman,PT-17,ST75,75-1719,L1P,,,,
a80871,N61673,Boeing-Stearman,PT-17,ST75,75-3171,L1P,,,,
a80bfa,N6176S,Boeing-Stearman,A75N1,ST75,75-1532,L1P,,,2023-03-31,
a80f0f,N61815,Boeing-Stearman,A75,ST75,75-1083,L1P,,,2023-04-30,1943-01-01
a80f12,N61818,Boeing-Stearman,A75N1,ST75,75-4751,L1P,,,2023-04-30,1940-01-01
a80f50,N61830,Boeing-Stearman,A75N1,ST75,75-1566,L1P,,,2021-12-31,1946-01-01
a80f56,N61836,Boeing-Stearman,PT-17,ST75,75-2127,L1P,,,,
a812ea,N61926,Boeing-Stearman,N2S-2,ST75,75-1412,L1P,,,,
a812eb,N61927,Boeing-Stearman,A75,ST75,75-148,L1P,,,2022-07-31,1945-01-01
a81308,N61931,Boeing-Stearman,PT-17,ST75,75-2549,L1P,,,,
a81310,N61939,Boeing-Stearman,PT-17,ST75,75-2712,L1P,,,,
a8142f,N62D,Boeing-Stearman,A75N1,ST75,75-4516,L1P,,,2024-03-31,1942-01-01
a8159e,N62TS,Boeing-Stearman,A75N1,ST75,75-971,L1P,,,2023-09-30,1940-01-01
a818b8,N6201,Boeing-Stearman,N2S-1,ST75,75-1161,L1P,,,,
a81b94,N621SR,Boeing-Stearman,PT-17,ST75,75-3092,L1P,,,,
a81c6a,N62105,Boeing-Stearman,A75N1,ST75,75-3193,L1P,,,2024-03-31,1942-01-01
a81c8c,N62114,Boeing-Stearman,PT-17,ST75,75-1731,L1P,,,,
a81cd1,N62133,Boeing-Stearman,PT-18,ST75,75-548,L1P,,,,
a81cd2,N62134,Boeing-Stearman,A75N1,ST75,75-3435,L1P,,,2022-02-28,1943-01-01
a81cd6,N62138,Boeing-Stearman,A75,ST75,75-3457,L1P,,,2022-04-30,1942-01-01
