icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
3c48c6,D-ABFF,Airbus,A320-214,A320,4329,L2J,BER,,,
3c48c7,D-ABFG,Airbus,A320-214,A320,4291,L2J,BER,,,
3c48c8,D-ABFH,Airbus,A320-214,A320,4294,L2J,BER,,,
3c48cb,D-ABFK,Airbus,A320-214,A320,4433,L2J,BER,,,
3c48ce,D-ABFN,Airbus,A320-214,A320,4510,L2J,BER,,,
3c48cf,D-ABFO,Airbus,A320-214,A320,4565,L2J,EWG,,,
3c48d0,D-ABFP,Airbus,A320-214,A320,4606,L2J,EWG,,,
3c48d2,D-ABFR,Airbus,A320-214,A320,4631,L2J,EWG,,,
3c48e8,D-ABGH,Airbus,A319-112,A319,3245,L2J,EWG,,,
3c48ea,D-ABGJ,Airbus,A319-112,A319,3415,L2J,EWG,,,
3c48eb,D-ABGK,Airbus,A319-112,A319,3447,L2J,EWG,,,
3c48ed,D-ABGM,Airbus,A319-112,A319,3604,L2J,EWG,,,
3c48ee,D-ABGN,Airbus,A319-112,A319,3661,L2J,EWG,,,
3c48ef,D-ABGO,Airbus,A319-112,A319,3689,L2J,EWG,,,
3c48f0,D-ABGP,Airbus,A319-112,A319,3728,L2J,EWG,,,
3c48f1,D-ABGQ,Airbus,A319-112,A319,3700,L2J,EWG,,,
3c48f2,D-ABGR,Airbus,A319-112,A319,3704,L2J,EWG,,,
3c48f3,D-ABGS,Airbus,A319-112,A319,3865,L2J,EWG,,,
3c4901,D-ABHA,Airbus,A320-214,A320,3540,L2J,BER,,,
3c4902,D-ABHB,Airbus,A320-214SL,A320,7312,L2J,BER,,,
3c4903,D-ABHC,Airbus,A320-214,A320,3594,L2J,BER,,,
3c4904,D-ABHD,Airbus,A320-214SL,A320,7404,L2J,BER,,,
3c4905,D-ABHE,Airbus,A320-214SL,A320,7474,L2J,BER,,,
3c4906,D-ABHF,Airbus,A320-214,A320,2749,L2J,EWG,,,
3c4907,D-ABHG,Airbus,A320-214,A320,2867,L2J,EWG,,,
3c4908,D-ABHH,Airbus,A320-214,A320,2902,L2J,BER,,,
3c4909,D-ABHI,Airbus,A320-214,A320,2668,L2J,BER,,,
3c490a,D-ABHJ,Airbus,A320-214SL,A320,5648,L2J,BER,,,
3c490b,D-ABHK,Airbus,A320-214,A320,4581,L2J,BER,,,
3c490c,D-ABHL,Airbus,A320-214,A320,4316,L2J,BER,,,
3c490d,D-ABHM,Airbus,A320-214,A320,4594,L2J,BER,,,
3c490e,D-ABHN,Airbus,A320-214,A320,4368,L2J,EWG,,,
3c490f,D-ABHO,Airbus,A320-214,A320,3908,L2J,BER,,,
3c49c5,D-ABNE,Airbus,A320-214,A320,2003,L2J,EWG,,,
3c49c6,D-ABNF,Airbus,A320-214,A320,1961,L2J,BER,,,
3c49c8,D-ABNH,Airbus,A320-214,A320,1775,L2J,EWG,,,
3c49c9,D-ABNI,Airbus,A320-214,A320,1717,L2J,EWG,,,
3c49ca,D-ABNJ,Airbus,A320-214SL,A320,5522,L2J,BER,,,
3c49cb,D-ABNK,Airbus,A320-214,A320,1769,L2J,EWG,,,
3c49cc,D-ABNL,Airbus,A320-214,A320,1852,L2J,EWG,,,
3c49cd,D-ABNM,Airbus,A320-214SL,A320,6856,L2J,BER,,,
3c49ce,D-ABNN,Airbus,A320-214,A320,1889,L2J,EWG,,,
3c49cf,D-ABNO,Airbus,A320-214SL,A320,6831,L2J,BER,,,
3c49d1,D-ABNQ,Airbus,A320-214SL,A320,6877,L2J,BER,,,
3c49d2,D-ABNR,Airbus,A320-214SL,A320,6892,L2J,BER,,,
3c49d3,D-ABNS,Airbus,A320-214SL,A320,6902,L2J,BER,,,
3c49d4,D-ABNT,Airbus,A320-214,A320,2562,L2J,EWG,,,
3c49d5,D-ABNU,Airbus,A320-214,A320,2591,L2J,EWG,,,
3c49d6,D-ABNV,Airbus,A320-214,A320,2606,L2J,BER,,,
3c49d7,D-ABNW,Airbus,A320-214,A320,2627,L2J,BER,,,
3c49d8,D-ABNX,Airbus,A320-214SL,A320,6927,L2J,BER,,,
3c49d9,D-ABNY,Airbus,A320-214SL,A320,6966,L2J,BER,,,
3c49da,D-ABNZ,Airbus,A320-214SL,A320,7224,L2J,BER,,,
3c4b01,D-ABXA,Airbus,A330-223,A332,288,L2J,BER,,,
3c4b02,D-ABXB,Airbus,A330-223,A332,322,L2J,BER,,,
3c4b03,D-ABXC,Airbus,A330-223,A332,665,L2J,BER,,,
3c4b04,D-ABXD,Airbus,A330-223,A332,822,L2J,BER,,,
3c4b05,D-ABXE,Airbus,A330-223,A332,968,L2J,BER,,,
3c4b06,D-ABXF,Airbus,A330-223,A332,1112,L2J,BER,,,
3c4b07,D-ABXG,Airbus,A330-223,A332,802,L2J,BER,,,
3c4b41,D-ABZA,Airbus,A320-216,A320,3532,L2J,AUA,,,
3c4b42,D-ABZB,Airbus,A320-216,A320,3515,L2J,BER,,,
3c4b43,D-ABZC,Airbus,A320-216,A320,3502,L2J,AUA,,,
3c4b45,D-ABZE,Airbus,A320-216,A320,3464,L2J,EWG,,,
3c4b46,D-ABZF,Airbus,A320-216,A320,3482,L2J,BER,,,
3c4b49,D-ABZI,Airbus,A320-216,A320,3328,L2J,BER,,,
3c4b4a,D-ABZJ,Airbus,A320-216,A320,3295,L2J,AUA,,,
3c4b4b,D-ABZK,Airbus,A320-216,A320,3213,L2J,EWG,,,
3c4b4c,D-ABZL,Airbus,A320-216,A320,3178,L2J,EWG,,,
3c4b4e,D-ABZN,Airbus,A320-216,A320,3080,L2J,EWG,,,
3c4c4e,D-ACBN,Airbus,ACJ319-115X,A319,3243,L2J,,,,
3c51c1,D-ADNA,Airbus,ACJ319-133X,A319,1053,L2J,,,,
3c5421,D-AEAA,Airbus,A300B4-622RF,A306,743,L2J,BCS,2016-01-30,,1994-01-01
3c5422,D-AEAB,Airbus,A300B4-622RF,A306,837,L2J,DHK,,,
3c5423,D-AEAC,Airbus,A300B4-622RF,A306,602,L2J,DHK,,,
3c5424,D-AEAD,Airbus,A300B4-622RF,A306,617,L2J,DHK,,,
3c5425,D-AEAE,Airbus,A300B4-622RF,A306,753,L2J,DHK,,,
3c5426,D-AEAF,Airbus,A300B4-622RF,A306,836,L2J,DHK,,,
3c5427,D-AEAG,Airbus,A300B4-622RF,A306,621,L2J,DHK,,,
3c5428,D-AEAH,Airbus,A300B4-622RF,A306,783,L2J,DHK,,,
3c5429,D-AEAI,Airbus,A300B4-622RF,A306,637,L2J,DHK,,,
3c542a,D-AEAJ,Airbus,A300B4-622RF,A306,641,L2J,DHK,,,
3c542b,D-AEAK,Airbus,A300B4-622RF,A306,670,L2J,DHK,,,
3c542c,D-AEAL,Airbus,A300B4-622RF,A306,679,L2J,DHK,,,
3c542d,D-AEAM,Airbus,A300B4-622RF,A306,797,L2J,DHK,,,
3c542e,D-AEAN,Airbus,A300B4-622RF,A306,703,L2J,DHK,,,
3c542f,D-AEAO,Airbus,A300B4-622RF,A306,711,L2J,DHK,,,
3c5430,D-AEAP,Airbus,A300B4-622RF,A306,724,L2J,DHK,,,
3c5431,D-AEAQ,Airbus,A300B4-622RF,A306,729,L2J,DHK,,,
3c5432,D-AEAR,Airbus,A300B4-622RF,A306,730,L2J,DHK,,,
3c5433,D-AEAS,Airbus,A300B4-622RF,A306,737,L2J,DHK,,,
3c5434,D-AEAT,Airbus,A300B4-622RF,A306,740,L2J,DHK,,,
3c56a3,D-AEUC,Airbus,A321-211,A321,3504,L2J,EWG,,,
3c56e1,D-AEWA,Airbus,A320-214SL,A320,6953,L2J,EWG,,,
3c56e2,D-AEWB,Airbus,A320-214SL,A320,6992,L2J,EWG,,,
3c56e3,D-AEWC,Airbus,A320-214SL,A320,7012,L2J,EWG,,,
