icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
145e77,RA-24183,Mil,Mi-8T,MI8,98943323,H2T,,,,
145e79,RA-24185,Mil,Mi-8T,MI8,98943370,H2T,LLM,,,
145e7a,RA-24186,Mil,Mi-8T,MI8,98943412,H2T,UTA,,,
145e7f,RA-24191,Mil,Mi-8T,MI8,98943692,H2T,,,,
145e80,RA-24192,Mil,Mi-8T,MI8,98943711,H2T,AGU,,,
145e82,RA-24194,Mil,Mi-8T,MI8,98943744,H2T,LLM,,,
145e83,RA-24195,Mil,Mi-8T,MI8,98943798,H2T,,,,
145e84,RA-24196,Mil,Mi-8T,MI8,98943803,H2T,LLM,,,
145e88,RA-24200,Mil,Mi-8T,MI8,98728998,H2T,BUN,,,
145e8e,RA-24206,Mil,Mi-8T,MI8,98730151,H2T,UTA,,,
145e8f,RA-24207,Mil,Mi-8T,MI8,98730167,H2T,RKA,,,
145e90,RA-24208,Mil,Mi-8T,MI8,98730170,H2T,,,,
145e95,RA-24213,Mil,Mi-8T,MI8,98730220,H2T,,,,
145e97,RA-24215,Mil,Mi-8T,MI8,98730303,H2T,UTA,,,
145e99,RA-24217,Mil,Mi-8T,MI8,98730351,H2T,,,,
145e9b,RA-24219,Mil,Mi-8T,MI8,98730420,H2T,,,,
145e9d,RA-24221,Mil,Mi-8,MI8,98730492,H2T,,,,
145e9e,RA-24222,Mil,Mi-8T,MI8,98730507,H2T,UTA,,,
145e9f,RA-24223,Mil,Mi-8T,MI8,98730510,H2T,UTA,,,
145ea2,RA-24226,Mil,Mi-8T,MI8,98730528,H2T,,,,
145ea3,RA-24227,Mil,Mi-8T,MI8,98730535,H2T,UTA,,,
145ea4,RA-24228,Mil,Mi-8T,MI8,98730577,H2T,,,,
145ea6,RA-24230,Mil,Mi-8T,MI8,98730602,H2T,,,,
145ea9,RA-24233,Mil,Mi-8T,MI8,98730654,H2T,,,,
145eaa,RA-24234,Mil,Mi-8T,MI8,98730691,H2T,KTK,,,
145eab,RA-24235,Mil,Mi-8T,MI8,98730711,H2T,,,,
145eae,RA-24238,Mil,Mi-8T,MI8,98730777,H2T,,,,
145eaf,RA-24239,Mil,Mi-8T,MI8,98730791,H2T,UTA,,,
145eb4,RA-24244,Mil,Mi-8T,MI8,98730871,H2T,,,,
145eb6,RA-24246,Mil,Mi-8T,MI8,98730894,H2T,,,,
145eb8,RA-24248,Mil,Mi-8T,MI8,98730937,H2T,,,,
145ebb,RA-24251,Mil,Mi-8T,MI8,98734017,H2T,URV,,,
145ec3,RA-24259,Mil,Mi-8T,MI8,98734139,H2T,,,,
145ec5,RA-24261,Mil,Mi-8,MI8,98734147,H2T,,,,
145ec6,RA-24262,Mil,Mi-8T,MI8,98734158,H2T,,,,
145ec8,RA-24264,Mil,Mi-8T,MI8,98734180,H2T,,,,
145ec9,RA-24265,Mil,Mi-8T,MI8,98734187,H2T,,,,
145ecc,RA-24268,Mil,Mi-8T,MI8,98734207,H2T,,,,
145ecd,RA-24269,Mil,Mi-8T,MI8,98734212,H2T,,,,
145ece,RA-24270,Mil,Mi-8T,MI8,98734231,H2T,,,,
145ed0,RA-24272,Mil,Mi-8T,MI8,98734257,H2T,,,,
145ed2,RA-24274,Mil,Mi-8T,MI8,98734275,H2T,UTA,,,
145ed5,RA-24277,Mil,Mi-8T,MI8,98734317,H2T,,,,
145ed7,RA-24279,Mil,Mi-8T,MI8,98734358,H2T,,,,
145eda,RA-24282,Mil,Mi-8T,MI8,98734415,H2T,UTA,,,
145edb,RA-24283,Mil,Mi-8T,MI8,98734420,H2T,LLM,,,
145edd,RA-24285,Mil,Mi-8T,MI8,98734433,H2T,,,,
145ede,RA-24286,Mil,Mi-8T,MI8,98734440,H2T,SDM,,,
145edf,RA-24287,Mil,Mi-8T,MI8,98734449,H2T,,,,
145ee0,RA-24288,Mil,Mi-8T,MI8,98734457,H2T,,,,
145ee8,RA-24296,Mil,Mi-8PS-7,MI8,8636,H2T,BUN,,,
145ee9,RA-24297,Mil,Mi-8PS-7,MI8,8637,H2T,,,,
145eea,RA-24298,Mil,Mi-8PS-7,MI8,8651,H2T,LLM,,,
145eeb,RA-24299,Mil,Mi-8PS-11,MI8,8652,H2T,RSD,,,
145f53,RA-24403,Mil,Mi-8T,MI8,98625140,H2T,,,,
145f55,RA-24405,Mil,Mi-8T,MI8,98625152,H2T,UTA,,,
145f56,RA-24406,Mil,Mi-8T,MI8,98625163,H2T,LLM,,,
145f5c,RA-24412,Mil,Mi-8T,MI8,98625221,H2T,,,,
145f5e,RA-24414,Mil,Mi-8T,MI8,98625247,H2T,,,,
145f60,RA-24416,Mil,Mi-8T,MI8,98625272,H2T,,,,
145f64,RA-24420,Mil,Mi-8T,MI8,98625342,H2T,,,,
145f67,RA-24423,Mil,Mi-8T,MI8,98625414,H2T,,,,
145f69,RA-24425,Mil,Mi-8T,MI8,98625457,H2T,,,,
145f6d,RA-24429,Mil,Mi-8T,MI8,98625598,H2T,VLK,,,
145f6f,RA-24431,Mil,Mi-8T,MI8,98625693,H2T,,,,
145f70,RA-24432,Mil,Mi-8T,MI8,98625747,H2T,,,,
145f79,RA-24441,Mil,Mi-8T,MI8,98625989,H2T,,,,
145f7e,RA-24446,Mil,Mi-8T,MI8,98628154,H2T,,,,
145f81,RA-24449,Mil,Mi-8T,MI8,98628211,H2T,,,,
145f88,RA-24456,Mil,Mi-8T,MI8,98628375,H2T,UTA,,,
145f8b,RA-24459,Mil,Mi-8T,MI8,98628462,H2T,GZP,,,
145f8d,RA-24461,Mil,Mi-8T,MI8,98628532,H2T,,,,
145f8f,RA-24463,Mil,Mi-8T,MI8,98628574,H2T,,,,
145f90,RA-24464,Mil,Mi-8T,MI8,98628595,H2T,UTA,,,
145f93,RA-24467,Mil,Mi-8T,MI8,98628659,H2T,,,,
145f95,RA-24469,Mil,Mi-8T,MI8,98628711,H2T,,,,
145f96,RA-24470,Mil,Mi-8T,MI8,98628733,H2T,,,,
145f99,RA-24473,Mil,Mi-8T,MI8,98628785,H2T,,,,
145f9d,RA-24477,Mil,Mi-8T,MI8,98828827,H2T,BLL,,,
145f9f,RA-24479,Mil,Mi-8T,MI8,98628863,H2T,UTA,,,
145fa8,RA-24488,Mil,Mi-8T,MI8,98628952,H2T,,,,
145faa,RA-24490,Mil,Mi-8T,MI8,98628968,H2T,,,,
145fac,RA-24492,Mil,Mi-8T,MI8,98628979,H2T,,,,
145fb1,RA-24497,Mil,Mi-8T,MI8,98734707,H2T,,,,
145fb3,RA-24499,Mil,Mi-8T,MI8,98734752,H2T,FFA,,,
145fb4,RA-24500,Mil,Mi-8T,MI8,98520599,H2T,,,,
145fb9,RA-24505,Mil,Mi-8T,MI8,98520801,H2T,UTA,,,
145fbb,RA-24507,Mil,Mi-8T,MI8,985208900,H2T,GZP,,,
145fbe,RA-24510,Mil,Mi-8T,MI8,98520985,H2T,,,,
145fc0,RA-24512,Mil,Mi-8T,MI8,105102,H2T,,,,
145fc3,RA-24515,Mil,Mi-8T,MI8,98522029,H2T,,,,
145fc6,RA-24518,Mil,Mi-8T,MI8,98522072,H2T,,,,
145fc7,RA-24519,Mil,Mi-8T,MI8,98522095,H2T,,,,
145fcb,RA-24523,Mil,Mi-8T,MI8,98522168,H2T,,,,
145fcc,RA-24524,Mil,Mi-8T,MI8,98522190,H2T,,,,
145fd0,RA-24528,Mil,Mi-8T,MI8,98522317,H2T,RKA,,,
145fd1,RA-24529,Mil,Mi-8T,MI8,98522340,H2T,,,,
145fd4,RA-24532,Mil,Mi-8T,MI8,98522422,H2T,,,,
145fd5,RA-24533,Mil,Mi-8T,MI8,98522450,H2T,,,,
145fdb,RA-24539,Mil,Mi-8T,MI8,98322670,H2T,UTA,,,
145fe0,RA-24544,Mil,Mi-8T,MI8,98522808,H2T,LLM,,,
145fe5,RA-24549,Mil,Mi-8T,MI8,98522909,H2T,,,,
145fe7,RA-24551,Mil,Mi-8T,MI8,98522925,H2T,,,,
145ff2,RA-24562,Mil,Mi-8T,MI8,98525017,H2T,,,,
145ffe,RA-24574,Mil,Mi-8T,MI8,98839217,H2T,FFA,,,
146001,RA-24577,Mil,Mi-8T,MI8,98839293,H2T,,,,
146002,RA-24578,Mil,Mi-8T,MI8,98839301,H2T,UTA,,,
146004,RA-24580,Mil,Mi-8T,MI8,98839312,H2T,,,,
146007,RA-24583,Mil,Mi-8T,MI8,98839354,H2T,,,,
146008,RA-24584,Mil,Mi-8T,MI8,98839358,H2T,,,,
14600c,RA-24588,Mil,Mi-8T,MI8,98839385,H2T,UTA,,,
146010,RA-24592,Mil,Mi-8T,MI8,98839415,H2T,UTA,,,
146011,RA-24593,Mil,Mi-8T,MI8,98839417,H2T,UTA,,,
146012,RA-24594,Mil,Mi-8,MI8,98839425,H2T,GZP,,,
146015,RA-24597,Mil,Mi-8T,MI8,98839457,H2T,GZP,,,
146023,RA-24611,Mil,Mi-8T,MI8,8238,H2T,,,,
146024,RA-24612,Mil,Mi-8T,MI8,8239,H2T,,,,
14602a,RA-24618,Mil,Mi-8TP,MI8,8246,H2T,,,,
14602c,RA-24620,Mil,Mi-8T,MI8,8248,H2T,,,,
14602d,RA-24621,Mil,Mi-8T,MI8,8249,H2T,,,,
146033,RA-24627,Mil,Mi-8T,MI8,8256,H2T,LLM,,,
146034,RA-24628,Mil,Mi-8T,MI8,8257,H2T,,,,
146039,RA-24633,Mil,Mi-8T,MI8,8408,H2T,VLK,,,
14603d,RA-24637,Mil,Mi-8P,MI8,8607,H2T,,,,
146040,RA-24640,Mil,Mi-8PS,MI8,8635,H2T,,,,
146042,RA-24642,Mil,Mi-8T,MI8,9815702,H2T,,,,
146045,RA-24645,Mil,Mi-8T,MI8,9815705,H2T,UTA,,,
14604d,RA-24653,Mil,Mi-8T,MI8,9815713,H2T,,,,
14605c,RA-24668,Mil,Mi-8,MI8,9815728,H2T,,,,
146062,RA-24674,Mil,Mi-8T,MI8,9815734,H2T,,,,
146065,RA-24677,Mil,Mi-8T,MI8,98101120,H2T,,,,
146066,RA-24678,Mil,Mi-8T,MI8,98101123,H2T,,,,
14606d,24685,Mil,Mi-8T,MI8,9815745,H2T,,,,
14606f,RA-24687,Mil,Mi-8T,MI8,9815747,H2T,,,,
146071,RA-24689,Mil,Mi-8T,MI8,9815749,H2T,,,,
146072,RA-24690,Mil,Mi-8T,MI8,9815750,H2T,,,,
146073,RA-24691,Mil,Mi-8T,MI8,98103103,H2T,,,,
146077,RA-24695,Mil,Mi-8T,MI8,98103116,H2T,,,,
14607f,RA-24703,Mil,Mi-8T,MI8,98103340,H2T,,,,
146080,RA-24704,Mil,Mi-8T,MI8,98103344,H2T,,,,
146082,RA-24706,Mil,Mi-8T,MI8,98103353,H2T,,,,
146084,RA-24708,Mil,Mi-8T,MI8,98103562,H2T,,,,
14608a,RA-24714,Mil,Mi-8T,MI8,98417229,H2T,PGP,,,
146096,RA-24726,Mil,Mi-8T,MI8,98417452,H2T,UTA,,,
146097,RA-24727,Mil,Mi-8T,MI8,98417473,H2T,UTA,,,
146099,RA-24729,Mil,Mi-8T,MI8,98417505,H2T,,,,
14609d,RA-24733,Mil,Mi-8T,MI8,98417585,H2T,,,,
14609f,RA-24735,Mil,Mi-8T,MI8,98417678,H2T,,,,
1460a2,RA-24738,Mil,Mi-8T,MI8,98417759,H2T,,,,
1460a5,RA-24741,Mil,Mi-8T,MI8,98417837,H2T,DRU,,,
1460a8,RA-24744,Mil,Mi-8T,MI8,98417949,H2T,,,,
1460a9,RA-24745,Mil,Mi-8T,MI8,98420005,H2T,,,,
1460ab,RA-24747,Mil,Mi-8T,MI8,98420030,H2T,,,,
14620d,RA-25101,Mil,Mi-8MTV-1,MI8,95717,H2T,,,,
14620f,RA-25103,Mil,Mi-8MTV-1,MI8,95719,H2T,,,,
14621a,RA-25114,Mil,Mi-8MTV-1,MI8,95730,H2T,,,,
146223,RA-25123,Mil,Mi-8MTV-1,MI8,95739,H2T,,,,
146226,RA-25126,Mil,Mi-8MTV-1,MI8,95046,H2T,LLM,,,
146227,RA-25127,Mil,Mi-8MTV-1,MI8,95743,H2T,,,,
146229,RA-25129,Mil,Mi-8MTV-1,MI8,95745,H2T,,,,
14622b,RA-25131,Mil,Mi-8T,MI8,3475,H2T,,,,
14622c,RA-25132,Mil,Mi-8MTV-1,MI8,95748,H2T,,,,
14622d,RA-25133,Mil,Mi-8MTV-1,MI8,95749,H2T,RKA,,,
14622e,RA-25134,Mil,Mi-8MTV-1,MI8,95750,H2T,,,,
146231,RF-94992,Mil,Mi-8PS-7,MI8,8676,H2T,,,,
146233,RA-25139,Mil,Mi-8T,MI8,99047492,H2T,UTA,,,
146239,RA-25145,Mil,Mi-8T,MI8,99047632,H2T,UTA,,,
14623a,RA-25146,Mil,Mi-8T,MI8,99047658,H2T,NVK,,,
14623e,RA-25150,Mil,Mi-8T,MI8,99047124,H2T,LLM,,,
146241,RA-25153,Mil,Mi-8T,MI8,99047761,H2T,LLM,,,
146242,RA-25154,Mil,Mi-8T,MI8,99047792,H2T,UTA,,,
146243,RA-25155,Mil,Mi-8PS,MI8,99047812,H2T,GZP,,,
146247,RA-25159,Mil,Mi-8T,MI8,99047892,H2T,,,,
146248,RA-25160,Mil,Mi-8T,MI8,99047897,H2T,LLM,,,
14624b,RA-25163,Mil,Mi-8T,MI8,99047929,H2T,LLM,,,
14624c,RA-25164,Mil,Mi-8T,MI8,99047951,H2T,UTA,,,
14624e,RA-25166,Mil,Mi-8T,MI8,99047972,H2T,,,,
146254,RA-25172,Mil,Mi-8MTV-1,MI8,95481,H2T,,,,
146259,RA-25177,Mil,Mi-8MTV-1,MI8,95487,H2T,,,,
14625f,RA-25183,Mil,Mi-8MTV-1,MI8,95522,H2T,RSD,,,
146262,RA-25186,Mil,Mi-8MTV-1,MI8,95525,H2T,,,,
146266,RA-25190,Mil,Mi-8T,MI8,98943839,H2T,,,,
14626b,RA-25195,Mil,Mi-8T,MI8,99047350,H2T,,,,
14626e,RF-19002,Mil,Mi-8PS,MI8,8612,H2T,,,,
146271,RA-25201,Mil,Mi-8T,MI8,7685,H2T,UTA,,,
146272,RA-25202,Mil,Mi-8T,MI8,7686,H2T,UTA,,,
146274,RA-25204,Mil,Mi-8T,MI8,7688,H2T,UTA,,,
146276,RA-25206,Mil,Mi-8T,MI8,7690,H2T,,,,
146279,RA-25209,Mil,Mi-8T,MI8,7702,H2T,,,,
14627b,RA-25211,Mil,Mi-8T,MI8,7724,H2T,,,,
14627c,RA-25212,Mil,Mi-8T,MI8,7725,H2T,UTA,,,
146295,RA-25237,Mil,Mi-8,MI8,3106,H2T,,,,
1462d4,RA-25300,Mil,Mi-8T,MI8,98203671,H2T,,,,
1462d9,RA-25305,Mil,Mi-8T,MI8,98203683,H2T,,,,
1462db,RA-25307,Mil,Mi-8T,MI8,98203690,H2T,UTA,,,
1462e1,RA-25313,Mil,Mi-8T,MI8,98203720,H2T,DRU,,,
1462e3,RA-25315,Mil,Mi-8TP,MI8,98203732,H2T,,,,
1462e5,RA-25317,Mil,Mi-8T,MI8,98203748,H2T,LLM,,,
1462e6,RA-25318,Mil,Mi-8,MI8,98203751,H2T,,,,
1462ec,RA-25324,Mil,Mi-8T,MI8,98203977,H2T,,,,
1462ee,RA-25326,Mil,Mi-8T,MI8,98203991,H2T,,,,
1462ef,RA-25327,Mil,Mi-8T,MI8,98203993,H2T,,,,
1462f4,RA-25332,Mil,Mi-8T,MI8,98206008,H2T,,,,
1462f6,RA-25334,Mil,Mi-8T,MI8,98206217,H2T,,,,
1462f7,RA-25335,Mil,Mi-8T,MI8,98206224,H2T,,,,
1462f9,RA-25337,Mil,Mi-8T,MI8,98206235,H2T,GZP,,,
1462fa,RA-25338,Mil,Mi-8T,MI8,98206239,H2T,UTA,,,
146300,RA-25344,Mil,Mi-8,MI8,98206663,H2T,AFL,,,
14630b,RA-25355,Mil,Mi-8T,MI8,98206769,H2T,,,,
146310,RA-25360,Mil,Mi-8T,MI8,98206797,H2T,,,,
146314,RA-25364,Mil,Mi-8TG,MI8,98206842,H2T,AFL,,,
146317,RA-25367,Mil,Mi-8T,MI8,98206873,H2T,,,,
14631a,RA-25370,Mil,Mi-8T,MI8,98206921,H2T,,,,
14631c,RA-25372,Mil,Mi-8T,MI8,98206945,H2T,,,,
14631f,RA-25375,Mil,Mi-8T,MI8,98206957,H2T,AFL,,,
146321,RA-25377,Mil,Mi-8T,MI8,98206975,H2T,,,,
146322,RA-25378,Mil,Mi-8T,MI8,98206987,H2T,,,,
146327,RA-25383,Mil,Mi-8T,MI8,98208125,H2T,,,,
146329,RA-25385,Mil,Mi-8T,MI8,98208139,H2T,UTA,,,
14632b,RA-25387,Mil,Mi-8T,MI8,98208153,H2T,,,,
14632d,RA-25389,Mil,Mi-8T,MI8,98208175,H2T,,,,
146330,RA-25392,Mil,Mi-8T,MI8,98208204,H2T,GZP,,,
146331,RA-25393,Mil,Mi-8T,MI8,98208216,H2T,,,,
