icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
43c112,XZ320,Westland,Gazelle AH.1,GAZL,1613,H1T,AAC,,,
43c117,XZ326,Westland,Gazelle AH.1,GAZL,1644,H1T,AAC,,,
43c11e,XZ334,Westland,Gazelle AH.1,GAZL,1673,H1T,AAC,,,
43c123,XZ340,Westland,Gazelle AH.1,GAZL,1691,H1T,AAC,,,
43c216,ZA731,Westland,Gazelle AH.1,GAZL,1800,H1T,,,,
43c218,ZA736,Westland,Gazelle AH.1,GAZL,1805,H1T,AAC,,,
43c219,ZA766,Westland,Gazelle AH.1,GAZL,1808,H1T,AAC,,,
43c222,ZB665,Westland,Gazelle AH.1,GAZL,1932,H1T,AAC,,,
43c228,ZB669,Westland,Gazelle AH.1,GAZL,1950,H1T,AAC,,,
43c22b,ZB674,Westland,Gazelle AH.1,GAZL,1967,H1T,AAC,,,
43c22d,ZB677,Westland,Gazelle AH.1,GAZL,1978,H1T,AAC,,,
43c22e,ZB678,Westland,Gazelle AH.1,GAZL,1979,H1T,AAC,,,
43c22f,ZB679,Westland,Gazelle AH.1,GAZL,1982,H1T,AAC,,,
43c231,ZB683,Westland,Gazelle AH.1,GAZL,1990,H1T,AAC,,,
43c235,ZB689,Westland,Gazelle AH.1,GAZL,2002,H1T,AAC,,,
43c237,ZB691,Westland,Gazelle AH.1,GAZL,2006,H1T,AAC,,,
43c283,XW199,Westland,Puma HC.2,PUMA,1042,H2T,SHF,,,
43c287,XW204,Westland,Puma HC.2,PUMA,1074,H2T,SHF,,,
43c28b,XW209,Westland,Puma HC.2,PUMA,1096,H2T,SHF,,,
43c28e,XW212,Westland,Puma HC.2,PUMA,1111,H2T,SHF,,,
43c290,XW214,Westland,Puma HC.2,PUMA,1120,H2T,SHF,,,
43c291,XW216,Westland,Puma HC.2,PUMA,1129,H2T,SHF,,,
43c292,XW217,Westland,Puma HC.2,PUMA,1134,H2T,SHF,,,
43c294,XW219,Westland,Puma HC.2,PUMA,1144,H2T,SHF,,,
43c295,XW220,Westland,Puma HC.2,PUMA,1148,H2T,SHF,,,
43c299,XW224,Westland,Puma HC.2,PUMA,1166,H2T,SHF,,,
43c29e,XW231,Westland,Puma HC.2,PUMA,1195,H2T,SHF,,,
43c2a1,XW235,Westland,Puma HC.2,PUMA,1212,H2T,SHF,,,
43c2a3,XW237,Westland,Puma HC.2,PUMA,1218,H2T,SHF,,,
43c2a5,ZA935,Westland,Puma HC.2,PUMA,1633,H2T,SHF,,,
43c2a6,ZA936,Westland,Puma HC.2,PUMA,1640,H2T,SHF,,,
43c2a9,ZA939,Westland,Puma HC.2,PUMA,1653,H2T,SHF,,,
43c2aa,ZA940,Westland,Puma HC.2,PUMA,1656,H2T,SHF,,,
43c2ad,ZJ954,Westland,Puma HC.2,PUMA,1310,H2T,SHF,,,
43c2ae,ZJ955,Westland,Puma HC.2,PUMA,1363,H2T,SHF,,,
43c2af,ZJ956,Westland,Puma HC.2,PUMA,1374,H2T,SHF,,,
43c2b0,ZJ957,Westland,Puma HC.2,PUMA,1474,H2T,SHF,,,
43c2fa,XX453,Westland,Gazelle AH.1,GAZL,1454,H1T,,,,
43c5cb,XX449,Westland,Gazelle AH.1,GAZL,1443,H1T,,,,
43c5cc,XZ936,Westland,Gazelle HT.3,GAZL,1743,H1T,,,,
43c5cd,XZ939,Westland,Gazelle HT.3,GAZL,1750,H1T,,,,
43c5ce,ZB625,Westland,Gazelle HT.3,GAZL,1905,H1T,,,,
44ed81,M-1,Aérospatiale,SA 316B Alouette III,ALO3,1812,H1T,,,,
44ed82,M-2,Aérospatiale,SA 316B Alouette III,ALO3,1816,H1T,,,,
468077,4119,Aérospatiale,SA 342M Gazelle,GAZL,2119,H1T,FMY,,,
46830c,2780,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2780,H2T,,,,
468313,2787,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2787,H2T,,,,
46a083,SX-HDC,Aérospatiale,SA 341G Gazelle,GAZL,1205,H1T,,,,
46a08b,SX-HDK,Aérospatiale,SA 341G Gazelle,GAZL,1280,H1T,,,,
471d95,HA-LFH,Aérospatiale,SA 342J Gazelle,GAZL,1775,H1T,,,,
472887,HA-PJB,Aérospatiale,SA 341G Gazelle,GAZL,1392,H1T,,,,
473b2e,HA-WKS,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2204,H1T,,,,
473b35,HA-WKZ,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2138,H1T,,,,
4780a7,LN-OHG,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2493,H2T,,,,
480802,S-419,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2419,H2T,NAF,,,
480805,S-440,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2440,H2T,NAF,,,
480806,S-441,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2441,H2T,NAF,,,
480807,S-442,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2442,H2T,NAF,,,
480808,S-444,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2444,H2T,NAF,,,
480809,S-445,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2445,H2T,NAF,,,
48080a,S-447,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2447,H2T,NAF,,,
48080c,S-453,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2453,H2T,NAF,,,
48080d,S-454,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2454,H2T,NAF,,,
48080e,S-456,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2456,H2T,NAF,,,
480810,S-458,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2458,H2T,NAF,,,
480811,S-459,Aérospatiale,AS532 U2 Cougar Mk2,AS3B,2459,H2T,NAF,,,
485001,PH-NHR,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2572,H2T,,,,
485002,PH-NHS,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2599,H2T,,,,
4aa8c7,SE-JFG,Aérospatiale,SA 316B Alouette III,ALO3,5377,H1T,,,,
4b3cf1,HB-XCB,Aérospatiale,SA 316B Alouette III,ALO3,1259,H1T,AGV,1987-11-17,,1965-01-01
4b4280,HB-ZEU,Aérospatiale,SA 341G Gazelle,GAZL,1111,H1T,,2002-06-06,,1974-01-01
4b428f,HB-ZFJ,Aérospatiale,SA 316B Alouette III,ALO3,1408,H1T,,2003-12-08,,1966-01-01
4c1c27,YU-HBH,Aérospatiale,SA 341G Gazelle,GAZL,1292,H1T,,,,
4c1c29,YU-HBJ,Aérospatiale,SA 341G Gazelle,GAZL,1304,H1T,,,,
4c1c2a,YU-HBK,Aérospatiale,SA 341G Gazelle,GAZL,1348,H1T,,,,
4c1c58,YU-HCY,Soko,SA 341H Gazelle,GAZL,SOKO 024,H1T,,,,
4c1c81,YU-HEB,Aérospatiale,SA 341L Gazelle,GAZL,1926,H1T,,,,
4c1c82,YU-HEC,Aérospatiale,SA 341L Gazelle,GAZL,1830,H1T,,,,
4c1c83,YU-HED,Aérospatiale,SA 341L Gazelle,GAZL,1847,H1T,,,,
4c1c87,YU-HEH,Soko,SA 341H Gazelle,GAZL,SOKO 011,H1T,,,,
4c1c88,YU-HEI,Soko,SA 341G Gazelle,GAZL,SOKO 012,H1T,,,,
4c1c8e,YU-HEO,Aérospatiale,SA 341G Gazelle,GAZL,1140,H1T,,,,
4c1c92,YU-HES,Aérospatiale,SA 342J Gazelle,GAZL,1057,H1T,,,,
4c1c93,YU-HET,Aérospatiale,SA 342J Gazelle,GAZL,1204,H1T,,,,
4c1c95,YU-HEV,Aérospatiale,SA 342K Gazelle,GAZL,1393,H1T,,,,
4c1c98,YU-HEY,Aérospatiale,SA 341G Gazelle,GAZL,1320,H1T,,,,
4c1d82,YU-HMC,Aérospatiale,SA 341G Gazelle,GAZL,1136,H1T,,,,
4c1dd3,YU-HOT,Aérospatiale,SA 341G Gazelle,GAZL,1390,H1T,,,,
4c1eb9,YU-HVZ,Aérospatiale,SA 341G Gazelle,GAZL,1295,H1T,,,,
4c1ec5,YU-HWF,Aérospatiale,SA 341G Gazelle,GAZL,1407,H1T,,,,
4c3198,YU-MMY,Aérospatiale,SA 341G Gazelle,GAZL,1155,H1T,,,,
732048,EP-HBH,Aérospatiale,SA 316B Alouette III,ALO3,1061,H1T,,,,
73204e,EP-HBN,Aérospatiale,SA 316B Alouette III,ALO3,2236,H1T,,,,
73204f,EP-HBO,Aérospatiale,SA 316B Alouette III,ALO3,2198,H1T,,,,
7320e2,EP-HGB,Aérospatiale,SA 316B Alouette III,ALO3,1932,H1T,,,,
7320e4,EP-HGD,Aérospatiale,SA 316B Alouette III,ALO3,5246,H1T,,,,
73226f,EP-HSO,Aérospatiale,SA 316B Alouette III,ALO3,1951,H1T,,,,
732277,EP-HSW,Aérospatiale,SA 316B Alouette III,ALO3,2223,H1T,,,,
732278,EP-HSX,Aérospatiale,SA 316B Alouette III,ALO3,5192,H1T,,,,
73227a,EP-HSZ,Aérospatiale,SA 316B Alouette III,ALO3,5206,H1T,,,,
732281,EP-HTA,Aérospatiale,SA 316B Alouette III,ALO3,1936,H1T,,,,
732282,EP-HTB,Aérospatiale,SA 316B Alouette III,ALO3,1942,H1T,,,,
732283,EP-HTC,Aérospatiale,SA 316B Alouette III,ALO3,2246,H1T,,,,
732284,EP-HTD,Aérospatiale,SA 316B Alouette III,ALO3,2249,H1T,,,,
732285,EP-HTE,Aérospatiale,SA 316B Alouette III,ALO3,2258,H1T,,,,
732290,EP-HTP,Aérospatiale,SA 330G Puma,PUMA,1272,H2T,,,,
732293,EP-HTS,Aérospatiale,SA 316B Alouette III,ALO3,5267,H1T,,,,
732295,EP-HTU,Aérospatiale,SA 316B Alouette III,ALO3,5239,H1T,,,,
732296,EP-HTV,Aérospatiale,SA 316B Alouette III,ALO3,2232,H1T,,,,
732299,EP-HTY,Aérospatiale,SA 316B Alouette III,ALO3,5232,H1T,,,,
73229a,EP-HTZ,Aérospatiale,SA 316B Alouette III,ALO3,5213,H1T,,,,
75010c,9M-SPC,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2639,H2T,,,,
750144,9M-SPD,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2655,H2T,,,,
78019d,B-HRL,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2535,H2T,,,,
78019e,B-HRM,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2543,H2T,,,,
78019f,B-HRN,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2547,H2T,,,,
8633e5,JA6717,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2394,H2T,,,,
863750,JA6800,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2471,H2T,,,,
a008a8,N101CL,Aérospatiale,SA 341G Gazelle,GAZL,1061,H1T,,,,
a00f27,N10248,Aérospatiale,SA 330J Puma,PUMA,1502,H2T,,,2022-12-31,1977-01-01
